id,question,sparql,answer,answer,frame
1652,la causa della morte di Archibald Douglas IV conte di Douglas,"select  ?o    {    <http://dbpedia.org/resource/Archibald_Douglas,_4th_Earl_of_Douglas> <http://dbpedia.org/ontology/deathCause>  ?o    }",http://dbpedia.org/resource/Killed_in_action,Morto in combattimento,NPP
1653,la causa della morte di Christopher Blount,select  ?o    {    <http://dbpedia.org/resource/Christopher_Blount> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Decapitation,Decapitazione,NPP
1654,la causa della morte di Adrienne Shelly,select  ?o    {    <http://dbpedia.org/resource/Adrienne_Shelly> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Strangling,Strangolamento,NPP
1655,la causa della morte di Agnes Milowka,select  ?o    {    <http://dbpedia.org/resource/Agnes_Milowka> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Drowning,Annegamento,NPP
1656,la causa della morte di Ahmed Abdallah,select  ?o    {    <http://dbpedia.org/resource/Ahmed_Abdallah> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Assassination,Magnicidio,NPP
1657,la causa della morte di Ahmad al-Ja'bari,select  ?o    {    <http://dbpedia.org/resource/Ahmed_Jabari> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Airstrike,Attacco aereo,NPP
1658,la causa della morte di Ahmed al-Ghamdi,select  ?o    {    <http://dbpedia.org/resource/Ahmed_al-Ghamdi> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/United_Airlines_Flight_175,Volo United Airlines 175,NPP
1659,la causa della morte di Ahmed al-Haznawi,select  ?o    {    <http://dbpedia.org/resource/Ahmed_al-Haznawi> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/United_Airlines_Flight_93,Volo United Airlines 93,NPP
1660,la causa della morte di Ahmed al-Nami,select  ?o    {    <http://dbpedia.org/resource/Ahmed_al-Nami> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/United_Airlines_Flight_93,Volo United Airlines 93,NPP
1661,la causa della morte di Aileen Wuornos,select  ?o    {    <http://dbpedia.org/resource/Aileen_Wuornos> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Lethal_injection,Iniezione letale,NPP
1662,la causa della morte di Alan Ladd,select  ?o    {    <http://dbpedia.org/resource/Alan_Ladd> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Cerebral_edema,Edema cerebrale,NPP
1663,la causa della morte di Alan Seeger,select  ?o    {    <http://dbpedia.org/resource/Alan_Seeger> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Killed_in_action,Morto in combattimento,NPP
1664,la causa della morte di Alan Turing,select  ?o    {    <http://dbpedia.org/resource/Alan_Turing> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Cyanide_poisoning,Avvelenamento da cianuro,NPP
1665,la causa della morte di Albert Ballin,select  ?o    {    <http://dbpedia.org/resource/Albert_Ballin> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Suicide,Suicidio,NPP
1666,la causa della morte di Albert Dekker,select  ?o    {    <http://dbpedia.org/resource/Albert_Dekker> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Erotic_asphyxiation,Asfissia erotica,NPP
1667,la causa della morte di Albert Fish,select  ?o    {    <http://dbpedia.org/resource/Albert_Fish> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Electric_chair,Sedia elettrica,NPP
1668,la causa della morte di Albert Lebrun,select  ?o    {    <http://dbpedia.org/resource/Albert_Lebrun> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Pneumonia,Polmonite,NPP
1669,la causa della morte di Aleksander Prystor,select  ?o    {    <http://dbpedia.org/resource/Aleksander_Prystor> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Dysentery,Dissenteria,NPP
1670,la causa della morte di Aleksandr Berkman,select  ?o    {    <http://dbpedia.org/resource/Alexander_Berkman> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Suicide,Suicidio,NPP
1671,la causa della morte di Alexander Hamilton,select  ?o    {    <http://dbpedia.org/resource/Alexander_Hamilton> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Gunshot_wound,Trauma balistico,NPP
1672,la causa della morte di Aleksandr Sergeevič Obolenskij,select  ?o    {    <http://dbpedia.org/resource/Alexander_Obolensky> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Aviation_accidents_and_incidents,Incidente aereo,NPP
1673,la causa della morte di Alfred Rosenberg,select  ?o    {    <http://dbpedia.org/resource/Alfred_Rosenberg> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Hanging,Impiccagione,NPP
1674,la causa della morte di Alfredo Pérez Rubalcaba,select  ?o    {    <http://dbpedia.org/resource/Alfredo_Pérez_Rubalcaba> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Stroke,Ictus,NPP
1675,la causa della morte di 'Ali 'Abd Allah Saleh,select  ?o    {    <http://dbpedia.org/resource/Ali_Abdullah_Saleh> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Assassination,Magnicidio,NPP
1676,la causa della morte di ʿAmr ibn Hishām,select  ?o    {    <http://dbpedia.org/resource/Amr_ibn_Hishām> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Battle_of_Badr,Battaglia di Badr,NPP
1677,la causa della morte di Hani Hanjour,select  ?o    {    <http://dbpedia.org/resource/Hani_Hanjour> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/American_Airlines_Flight_77,Attentato al Pentagono dell'11 settembre 2001,NPP
1678,la causa della morte di Hank Williams,select  ?o    {    <http://dbpedia.org/resource/Hank_Williams> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Heart_failure,Insufficienza cardiaca,NPP
1679,la causa della morte di Hannah Van Buren,select  ?o    {    <http://dbpedia.org/resource/Hannah_Van_Buren> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Tuberculosis,Tubercolosi,NPP
1680,la causa della morte di Hans Dijkstal,select  ?o    {    <http://dbpedia.org/resource/Hans_Dijkstal> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Bone_tumor,Tumori delle ossa,NPP
1681,la causa della morte di Hans Fischer,select  ?o    {    <http://dbpedia.org/resource/Hans_Fischer> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Suicide,Suicidio,NPP
1682,la causa della morte di Hans Hermann von Katte,select  ?o    {    <http://dbpedia.org/resource/Hans_Hermann_von_Katte> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Frederick_William_I_of_Prussia,Federico Guglielmo I di Prussia,NPP
1683,la causa della morte di Hans Joachim Schaufuß,select  ?o    {    <http://dbpedia.org/resource/Hans_Joachim_Schaufuß> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Killed_in_action,Morto in combattimento,NPP
1684,la causa della morte di Hans Scholl (filosofo),select  ?o    {    <http://dbpedia.org/resource/Hans_Scholl> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Guillotine,Ghigliottina,NPP
1685,la causa della morte di Hans van Mierlo,select  ?o    {    <http://dbpedia.org/resource/Hans_van_Mierlo> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Hepatitis_C,Epatite C,NPP
1686,la causa della morte di Harley Race,select  ?o    {    <http://dbpedia.org/resource/Harley_Race> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Lung_cancer,Carcinoma del polmone,NPP
1687,la causa della morte di Harold Switzer,select  ?o    {    <http://dbpedia.org/resource/Harold_Switzer> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Suicide,Suicidio,NPP
1688,la causa della morte di Harry Houdini,select  ?o    {    <http://dbpedia.org/resource/Harry_Houdini> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Peritonitis,Peritonite,NPP
1689,la causa della morte di Harry Powers,select  ?o    {    <http://dbpedia.org/resource/Harry_Powers> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Hanging,Impiccagione,NPP
1690,la causa della morte di Al-Hasan al-Askari,select  ?o    {    <http://dbpedia.org/resource/Hasan_al-Askari> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Al-Mu'tamid,Al-Mu'tamid (Abbaside di Samarra),NPP
1691,la causa della morte di Hayley Okines,select  ?o    {    <http://dbpedia.org/resource/Hayley_Okines> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Progeria,Progeria,NPP
1692,la causa della morte di Hazel Hawke,select  ?o    {    <http://dbpedia.org/resource/Hazel_Hawke> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Alzheimer's_disease,Malattia di Alzheimer,NPP
1693,la causa della morte di Heather O'Rourke,select  ?o    {    <http://dbpedia.org/resource/Heather_O'Rourke> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Birth_defect,Malattia congenita,NPP
1694,la causa della morte di Heinrich Himmler,select  ?o    {    <http://dbpedia.org/resource/Heinrich_Himmler> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Cyanide_poisoning,Avvelenamento da cianuro,NPP
1695,la causa della morte di Henio Zytomirski,select  ?o    {    <http://dbpedia.org/resource/Henio_Zytomirski> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Gas_chamber,Camera a gas,NPP
1696,la causa della morte di Henri Landru,select  ?o    {    <http://dbpedia.org/resource/Henri_Désiré_Landru> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Guillotine,Ghigliottina,NPP
1697,la causa della morte di Henry Moseley,select  ?o    {    <http://dbpedia.org/resource/Henry_Moseley> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Killed_in_action,Morto in combattimento,NPP
1698,la causa della morte di Henry Scrope di Masham,"select  ?o    {    <http://dbpedia.org/resource/Henry_Scrope,_3rd_Baron_Scrope_of_Masham> <http://dbpedia.org/ontology/deathCause>  ?o    }",http://dbpedia.org/resource/Decapitation,Decapitazione,NPP
1699,la causa della morte di Henry Menasco Wade,select  ?o    {    <http://dbpedia.org/resource/Henry_Wade> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Parkinson's_disease,Malattia di Parkinson,NPP
1700,la causa della morte di Henry Wellesley VI duca di Wellington,"select  ?o    {    <http://dbpedia.org/resource/Henry_Wellesley,_6th_Duke_of_Wellington> <http://dbpedia.org/ontology/deathCause>  ?o    }",http://dbpedia.org/resource/Killed_in_action,Morto in combattimento,NPP
1701,la causa della morte di Henryk Sławik,select  ?o    {    <http://dbpedia.org/resource/Henryk_Sławik> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Hanging,Impiccagione,NPP
1702,la causa della morte di Herb Abrams,select  ?o    {    <http://dbpedia.org/resource/Herb_Abrams> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Myocardial_infarction,Infarto miocardico acuto,NPP
1703,la causa della morte di Horatio Herbert Kitchener I conte Kitchener,"select  ?o    {    <http://dbpedia.org/resource/Herbert_Kitchener,_1st_Earl_Kitchener> <http://dbpedia.org/ontology/deathCause>  ?o    }",http://dbpedia.org/resource/Killed_in_action,Morto in combattimento,NPP
1704,la causa della morte di Hercules (wrestler),select  ?o    {    <http://dbpedia.org/resource/Hercules_(wrestler)> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Cardiovascular_disease,Cardiopatia,NPP
1705,la causa della morte di Heriberto Lazcano,select  ?o    {    <http://dbpedia.org/resource/Heriberto_Lazcano_Lazcano> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Gunshot_wound,Trauma balistico,NPP
1706,la causa della morte di Herman Bing,select  ?o    {    <http://dbpedia.org/resource/Herman_Bing> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Suicide,Suicidio,NPP
1707,la causa della morte di Herman Tarnower,select  ?o    {    <http://dbpedia.org/resource/Herman_Tarnower> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Gunshot_wound,Trauma balistico,NPP
1708,la causa della morte di Hermann Göring,select  ?o    {    <http://dbpedia.org/resource/Hermann_Göring> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Cyanide_poisoning,Avvelenamento da cianuro,NPP
1709,la causa della morte di Erostrato,select  ?o    {    <http://dbpedia.org/resource/Herostratus> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Capital_punishment,Pena di morte,NPP
1710,la causa della morte di Gesja Meerovna Gel'fman,select  ?o    {    <http://dbpedia.org/resource/Hesya_Helfman> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Peritonitis,Peritonite,NPP
1711,la causa della morte di Luba Lisa,select  ?o    {    <http://dbpedia.org/resource/Luba_Lisa> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Aviation_accidents_and_incidents,Incidente aereo,NPP
1712,la causa della morte di Lucille Ricksen,select  ?o    {    <http://dbpedia.org/resource/Lucille_Ricksen> <http://dbpedia.org/ontology/deathCause>  ?o    },http://dbpedia.org/resource/Tuberculosis,Tubercolosi,NPP
1714,Qual era la valuta di Repubblica del Banato?,select  ?o    {    <http://dbpedia.org/resource/Banat_Republic> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_krone,Corona austro-ungarica,NPP
1715,Qual è la valuta di Repubblica del Banato?,select  ?o    {    <http://dbpedia.org/resource/Banat_Republic> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_krone,Corona austro-ungarica,NPP
1716,Qual era la valuta di Bangladesh?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Bangladeshi_taka,Taka bengalese,NPP
1717,Qual è la valuta di Bangladesh?,select  ?o    {    <http://dbpedia.org/resource/Bangladesh> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Bangladeshi_taka,Taka bengalese,NPP
1718,Qual era la valuta di Barbados?,select  ?o    {    <http://dbpedia.org/resource/Barbados> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Barbadian_dollar,Dollaro di Barbados,NPP
1719,Qual è la valuta di Barbados?,select  ?o    {    <http://dbpedia.org/resource/Barbados> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Barbadian_dollar,Dollaro di Barbados,NPP
1720,Qual era la valuta di Repubblica Batava?,select  ?o    {    <http://dbpedia.org/resource/Batavian_Republic> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Dutch_guilder,Fiorino olandese,NPP
1721,Qual è la valuta di Repubblica Batava?,select  ?o    {    <http://dbpedia.org/resource/Batavian_Republic> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Dutch_guilder,Fiorino olandese,NPP
1722,Qual era la valuta di Protettorato del Bechuanaland?,select  ?o    {    <http://dbpedia.org/resource/Bechuanaland_Protectorate> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/South_African_rand,Rand sudafricano,NPP
1723,Qual è la valuta di Protettorato del Bechuanaland?,select  ?o    {    <http://dbpedia.org/resource/Bechuanaland_Protectorate> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/South_African_rand,Rand sudafricano,NPP
1724,Qual era la valuta di Bielorussia?,select  ?o    {    <http://dbpedia.org/resource/Belarus> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Belarusian_ruble,Rublo bielorusso,NPP
1725,Qual è la valuta di Bielorussia?,select  ?o    {    <http://dbpedia.org/resource/Belarus> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Belarusian_ruble,Rublo bielorusso,NPP
1726,Qual era la valuta di Congo belga?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Congo> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Congolese_franc,Franco congolese,NPP
1727,Qual è la valuta di Congo belga?,select  ?o    {    <http://dbpedia.org/resource/Belgian_Congo> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Congolese_franc,Franco congolese,NPP
1728,Qual era la valuta di Belgio?,select  ?o    {    <http://dbpedia.org/resource/Belgium> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Euro,Euro,NPP
1729,Qual è la valuta di Belgio?,select  ?o    {    <http://dbpedia.org/resource/Belgium> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Euro,Euro,NPP
1730,Qual era la valuta di Belize?,select  ?o    {    <http://dbpedia.org/resource/Belize> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Belize_dollar,Dollaro del Belize,NPP
1731,Qual è la valuta di Belize?,select  ?o    {    <http://dbpedia.org/resource/Belize> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Belize_dollar,Dollaro del Belize,NPP
1732,Qual era la valuta di Benelux?,select  ?o    {    <http://dbpedia.org/resource/Benelux> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Euro,Euro,NPP
1733,Qual è la valuta di Benelux?,select  ?o    {    <http://dbpedia.org/resource/Benelux> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Euro,Euro,NPP
1734,Qual era la valuta di Presidenza del Bengala?,select  ?o    {    <http://dbpedia.org/resource/Bengal_Presidency> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Straits_dollar,Dollaro dello Stretto,NPP
1735,Qual è la valuta di Presidenza del Bengala?,select  ?o    {    <http://dbpedia.org/resource/Bengal_Presidency> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Straits_dollar,Dollaro dello Stretto,NPP
1736,Qual era la valuta di Bulgaria?,select  ?o    {    <http://dbpedia.org/resource/Bulgaria> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Bulgarian_lev,Lev bulgaro,NPP
1737,Qual è la valuta di Bulgaria?,select  ?o    {    <http://dbpedia.org/resource/Bulgaria> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Bulgarian_lev,Lev bulgaro,NPP
1738,Qual era la valuta di Bunyoro?,select  ?o    {    <http://dbpedia.org/resource/Bunyoro> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Ugandan_shilling,Scellino ugandese,NPP
1739,Qual è la valuta di Bunyoro?,select  ?o    {    <http://dbpedia.org/resource/Bunyoro> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Ugandan_shilling,Scellino ugandese,NPP
1740,Qual era la valuta di Repubblica Socialista dell'Unione della Birmania?,select  ?o    {    <http://dbpedia.org/resource/Burmese_Way_to_Socialism> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Myanmar_kyat,Kyat birmano,NPP
1741,Qual è la valuta di Repubblica Socialista dell'Unione della Birmania?,select  ?o    {    <http://dbpedia.org/resource/Burmese_Way_to_Socialism> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Myanmar_kyat,Kyat birmano,NPP
1742,Qual era la valuta di Burundi?,select  ?o    {    <http://dbpedia.org/resource/Burundi> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Burundian_franc,Franco del Burundi,NPP
1743,Qual è la valuta di Burundi?,select  ?o    {    <http://dbpedia.org/resource/Burundi> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Burundian_franc,Franco del Burundi,NPP
1744,Qual era la valuta di Busoga?,select  ?o    {    <http://dbpedia.org/resource/Busoga> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Ugandan_shilling,Scellino ugandese,NPP
1745,Qual è la valuta di Busoga?,select  ?o    {    <http://dbpedia.org/resource/Busoga> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Ugandan_shilling,Scellino ugandese,NPP
1746,Qual era la valuta di Repubblica Socialista Sovietica Bielorussa?,select  ?o    {    <http://dbpedia.org/resource/Byelorussian_Soviet_Socialist_Republic> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Soviet_ruble,Rublo sovietico,NPP
1747,Qual è la valuta di Repubblica Socialista Sovietica Bielorussa?,select  ?o    {    <http://dbpedia.org/resource/Byelorussian_Soviet_Socialist_Republic> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Soviet_ruble,Rublo sovietico,NPP
1748,Qual era la valuta di Impero bizantino?,select  ?o    {    <http://dbpedia.org/resource/Byzantine_Empire> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Solidus_(coin),Solido (moneta),NPP
1749,Qual è la valuta di Impero bizantino?,select  ?o    {    <http://dbpedia.org/resource/Byzantine_Empire> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Solidus_(coin),Solido (moneta),NPP
1750,Qual era la valuta di Repubblica Khmer?,select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1751,Qual è la valuta di Repubblica Khmer?,select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1752,Qual era la valuta di Repubblica Popolare di Kampuchea?,select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1753,Qual è la valuta di Repubblica Popolare di Kampuchea?,select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1754,Qual era la valuta di Cambogia?,select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1755,Qual è la valuta di Cambogia?,select  ?o    {    <http://dbpedia.org/resource/Cambodia> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1756,Qual era la valuta di Regno di Cambogia 1953-1970?,select  ?o    {    <http://dbpedia.org/resource/Cambodia_(1953–1970)> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1757,Qual è la valuta di Regno di Cambogia 1953-1970?,select  ?o    {    <http://dbpedia.org/resource/Cambodia_(1953–1970)> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cambodian_riel,Riel cambogiano,NPP
1758,Qual era la valuta di Canada?,select  ?o    {    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Canadian_dollar,Dollaro canadese,NPP
1759,Qual è la valuta di Canada?,select  ?o    {    <http://dbpedia.org/resource/Canada> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Canadian_dollar,Dollaro canadese,NPP
1760,Qual era la valuta di Cantone 10?,select  ?o    {    <http://dbpedia.org/resource/Canton_10> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Bosnia_and_Herzegovina_convertible_mark,Marco bosniaco,NPP
1761,Qual è la valuta di Cantone 10?,select  ?o    {    <http://dbpedia.org/resource/Canton_10> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Bosnia_and_Herzegovina_convertible_mark,Marco bosniaco,NPP
1762,Qual era la valuta di Cao Wei?,select  ?o    {    <http://dbpedia.org/resource/Cao_Wei> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cash_(Chinese_coin),Cash (moneta cinese),NPP
1763,Qual è la valuta di Cao Wei?,select  ?o    {    <http://dbpedia.org/resource/Cao_Wei> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cash_(Chinese_coin),Cash (moneta cinese),NPP
1764,Qual era la valuta di Capo Verde?,select  ?o    {    <http://dbpedia.org/resource/Cape_Verde> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cape_Verdean_escudo,Escudo capoverdiano,NPP
1765,Qual è la valuta di Capo Verde?,select  ?o    {    <http://dbpedia.org/resource/Cape_Verde> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Cape_Verdean_escudo,Escudo capoverdiano,NPP
1766,Qual era la valuta di Bonoman?,select  ?o    {    <http://dbpedia.org/resource/Bono_state> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Salt,Sale da cucina,NPP
1767,Qual è la valuta di Bonoman?,select  ?o    {    <http://dbpedia.org/resource/Bono_state> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Salt,Sale da cucina,NPP
1768,Qual era la valuta di Cisleitania?,select  ?o    {    <http://dbpedia.org/resource/Cisleithania> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_krone,Corona austro-ungarica,NPP
1769,Qual è la valuta di Cisleitania?,select  ?o    {    <http://dbpedia.org/resource/Cisleithania> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_krone,Corona austro-ungarica,NPP
1770,Qual era la valuta di Austria?,select  ?o    {    <http://dbpedia.org/resource/Cisleithania> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_krone,Corona austro-ungarica,NPP
1771,Qual è la valuta di Austria?,select  ?o    {    <http://dbpedia.org/resource/Cisleithania> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_krone,Corona austro-ungarica,NPP
1772,Qual era la valuta di Ducato di Puglia e Calabria?,select  ?o    {    <http://dbpedia.org/resource/County_of_Apulia_and_Calabria> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Follis,Follis,NPP
1773,Qual è la valuta di Ducato di Puglia e Calabria?,select  ?o    {    <http://dbpedia.org/resource/County_of_Apulia_and_Calabria> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Follis,Follis,NPP
1774,Qual era la valuta di Regno d'Ungheria 1538-1867?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Hungary_(1526–1867)> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_gulden,Fiorino austro-ungarico,NPP
1775,Qual è la valuta di Regno d'Ungheria 1538-1867?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Hungary_(1526–1867)> <http://dbpedia.org/ontology/currency>  ?o    },http://dbpedia.org/resource/Austro-Hungarian_gulden,Fiorino austro-ungarico,NPP
