"id","question","sparql","answer","frame"
"216","Qual è la lavoro di Arsinoe III?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40258> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"217","Qual era la lavoro di Ludovico il Pio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q43974> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","sovrano","NPP"
"218","Qual è la lavoro di Ludovico il Pio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q43974> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","sovrano","NPP"
"219","Qual era la lavoro di Acaz?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q30914> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"220","Qual è la lavoro di Acaz?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q30914> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"221","Qual era la lavoro di Liu Gong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7217> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"222","Qual è la lavoro di Liu Gong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7217> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"223","Qual era la lavoro di Alessio I di Russia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7731> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"224","Qual è la lavoro di Alessio I di Russia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7731> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"225","Qual era la lavoro di Chongzhen?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q10069> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"226","Qual è la lavoro di Chongzhen?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q10069> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"227","Qual era la lavoro di Nabucodonosor II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12591> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"228","Qual è la lavoro di Nabucodonosor II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12591> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"229","Qual era la lavoro di Isacco Comneno di Cipro?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27424> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"230","Qual è la lavoro di Isacco Comneno di Cipro?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27424> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"231","Qual era la lavoro di Clotario I?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q28984> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"232","Qual è la lavoro di Clotario I?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q28984> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"233","Qual era la lavoro di Cleopatra VIII?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40058> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"234","Qual è la lavoro di Cleopatra VIII?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40058> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"235","Qual era la lavoro di Shaka?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27695> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"236","Qual è la lavoro di Shaka?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27695> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"237","Qual era la lavoro di Houshao?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7220> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"238","Qual è la lavoro di Houshao?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7220> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"239","Qual era la lavoro di Xuan Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9825> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"240","Qual è la lavoro di Xuan Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9825> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"241","Qual era la lavoro di Tianqi?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q10066> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"242","Qual è la lavoro di Tianqi?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q10066> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"243","Qual era la lavoro di Alessandro I di Russia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q15193> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"244","Qual è la lavoro di Alessandro I di Russia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q15193> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"245","Qual era la lavoro di Edoardo VII del Regno Unito?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q20875> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","collezionista d'arte","NPP"
"246","Qual è la lavoro di Edoardo VII del Regno Unito?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q20875> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","collezionista d'arte","NPP"
"247","Qual era la lavoro di Albert II del Belgio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q3911> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"248","Qual è la lavoro di Albert II del Belgio?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q3911> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"249","Qual era la lavoro di Ruzi Ying?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7247> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"250","Qual è la lavoro di Ruzi Ying?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7247> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"251","Qual era la lavoro di Xi Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9889> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"252","Qual è la lavoro di Xi Zong?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9889> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"253","Qual era la lavoro di Giorgio I di Grecia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q17142> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"254","Qual è la lavoro di Giorgio I di Grecia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q17142> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"255","Qual era la lavoro di Beatrice dei Paesi Bassi?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q29574> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"256","Qual è la lavoro di Beatrice dei Paesi Bassi?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q29574> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
"257","Qual era la lavoro di Ekaterina II di Russia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q36450> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","collezionista d'arte","NPP"
"258","Qual è la lavoro di Ekaterina II di Russia?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q36450> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","collezionista d'arte","NPP"
"259","Qual era la lavoro di Andronico III Paleologo?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37063> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"260","Qual è la lavoro di Andronico III Paleologo?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37063> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"261","Qual era la lavoro di Cleopatra II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40247> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"262","Qual è la lavoro di Cleopatra II?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40247> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"263","Qual era la lavoro di Riccardo I d'Inghilterra?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q42305> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"264","Qual è la lavoro di Riccardo I d'Inghilterra?","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q42305> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"266","la lavoro di Stein Bagger","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q1810367> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","artista della truffa","NPP"
"267","la lavoro di Esther Earl","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q17466735> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","video blog","NPP"
"268","la lavoro di Gengshi","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7262> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"269","la lavoro di Zhao","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7227> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"270","la lavoro di Yuan","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7232> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"271","la lavoro di Imperatore Zhang","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7277> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"272","la lavoro di Yuan","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7392> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"273","la lavoro di Ivan IV di Russia","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7996> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"274","la lavoro di Ai Di","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9892> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"275","la lavoro di Vladimir I di Kiev","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q14974> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"276","la lavoro di Filippo I di Borgogna","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q19254> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"277","la lavoro di Hayam Wuruk","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q29085> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"278","la lavoro di Iago ab Idwal ap Meurig","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32735> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"279","la lavoro di Giovanni VIII di Bisanzio","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37062> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"280","la lavoro di Costantino XI Lascaris","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37092> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"281","la lavoro di Sejong il Grande","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37682> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","linguista","NPP"
"282","la lavoro di Romano III di Bisanzio","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q41657> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"283","la lavoro di Michele V di Bisanzio","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q41838> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"284","la lavoro di Re Artù","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q45792> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"285","la lavoro di Xian","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7316> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"286","la lavoro di Carlo Magno","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q3044> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","autore","NPP"
"287","la lavoro di Zhi","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7293> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"288","la lavoro di Bing","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7503> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"289","la lavoro di Akihito","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37979> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","ricercatore","NPP"
"290","la lavoro di Akbar","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q8597> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"291","la lavoro di An","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7285> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"292","la lavoro di An","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7403> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"293","la lavoro di Leopoldo II del Belgio","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q12967> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"294","la lavoro di Enrico di Lussemburgo","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q16004> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"295","la lavoro di Carlo V d'Asburgo","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32500> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","sovrano","NPP"
"296","la lavoro di Cleopatra III","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40003> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","regina regnante","NPP"
"297","la lavoro di Saul","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q28730> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"298","la lavoro di Shang","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7282> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"299","la lavoro di Huai","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7361> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"300","la lavoro di Nofret","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q45446> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"301","la lavoro di Salomone","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q37085> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"302","la lavoro di Luigi XIV di Francia","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7742> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"303","la lavoro di Zhao Zong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9891> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"304","la lavoro di Qianlong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q19133> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","calligrafo","NPP"
"305","la lavoro di Ladislao I d'Ungheria","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q26486> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","politico","NPP"
"306","la lavoro di Giovanni I d'Ungheria","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q32607> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"307","la lavoro di Maometto II","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q34503> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","poeta","NPP"
"308","la lavoro di Huan","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7297> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"309","la lavoro di Ping","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7244> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"310","la lavoro di Chong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7292> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"311","la lavoro di Hey Heussler","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q85097828> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","pittore","NPP"
"312","la lavoro di Cheng Di","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7234> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"313","la lavoro di Liu He","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7228> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"314","la lavoro di Imperatore Ming","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7271> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"315","la lavoro di Regina Vittoria","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9439> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"316","la lavoro di Jing Zong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q9776> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"317","la lavoro di Abele di Danimarca","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q27932> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"318","la lavoro di Enrico VIII d'Inghilterra","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q38370> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","compositore","NPP"
"319","la lavoro di Arsinoe II","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q40234> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"320","la lavoro di Ahmad Shah Durrani","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q46798> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","poeta","NPP"
"321","la lavoro di Xuan","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7230> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"322","la lavoro di Imperatore He","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7280> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"323","la lavoro di Renzong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7453> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"324","la lavoro di Duanzong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7501> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","monarca","NPP"
"325","la lavoro di Song Shenzong","SELECT ?label WHERE {    <http://www.wikidata.org/entity/Q7483> <http://www.wikidata.org/prop/direct/P106> ?object.  ?object rdfs:label ?label         FILTER (langMatches( lang(?label), ""IT"" ) )}","aristocratico","NPP"
