"id","question","sparql","answer","frame"
"531","la influenza di Baltasar Gracián","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Gracián> <http://dbpedia.org/ontology/influenced>  ?o    }","Arthur Schopenhauer","NPP"
"532","la influenza di Jean-Baptiste de Mirabaud","select  ?o    {    <http://dbpedia.org/resource/Baron_d'Holbach> <http://dbpedia.org/ontology/influenced>  ?o    }","Karl Marx","NPP"
"533","la influenza di Paul Henri Thiry d'Holbach","select  ?o    {    <http://dbpedia.org/resource/Baron_d'Holbach> <http://dbpedia.org/ontology/influenced>  ?o    }","Karl Marx","NPP"
"534","la influenza di Barry Eichengreen","select  ?o    {    <http://dbpedia.org/resource/Barry_Eichengreen> <http://dbpedia.org/ontology/influenced>  ?o    }","Marcel Fratzscher","NPP"
"535","la influenza di Baruch Spinoza","select  ?o    {    <http://dbpedia.org/resource/Baruch_Spinoza> <http://dbpedia.org/ontology/influenced>  ?o    }","Karl Marx","NPP"
"536","la influenza di Benjamin Anderson","select  ?o    {    <http://dbpedia.org/resource/Benjamin_Anderson> <http://dbpedia.org/ontology/influenced>  ?o    }","Henry Hazlitt","NPP"
"537","la influenza di Benjamin Graham","select  ?o    {    <http://dbpedia.org/resource/Benjamin_Graham> <http://dbpedia.org/ontology/influenced>  ?o    }","Irving Kahn","NPP"
"539","Qual era la data della morte di Balraj Sahni?","select  ?o    {    <http://dbpedia.org/resource/Balraj_Sahni> <http://dbpedia.org/ontology/deathDate>  ?o    }","1973-04-13","NPP"
"540","Qual è la data della morte di Balraj Sahni?","select  ?o    {    <http://dbpedia.org/resource/Balraj_Sahni> <http://dbpedia.org/ontology/deathDate>  ?o    }","1973-04-13","NPP"
"541","Qual era la data della morte di Balram Jakhar?","select  ?o    {    <http://dbpedia.org/resource/Balram_Jakhar> <http://dbpedia.org/ontology/deathDate>  ?o    }","2016-02-03","NPP"
"542","Qual è la data della morte di Balram Jakhar?","select  ?o    {    <http://dbpedia.org/resource/Balram_Jakhar> <http://dbpedia.org/ontology/deathDate>  ?o    }","2016-02-03","NPP"
"543","Qual era la data della morte di Baltasar Albéniz?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Albéniz> <http://dbpedia.org/ontology/deathDate>  ?o    }","1978-11-29","NPP"
"544","Qual è la data della morte di Baltasar Albéniz?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Albéniz> <http://dbpedia.org/ontology/deathDate>  ?o    }","1978-11-29","NPP"
"545","Qual era la data della morte di Baltasar Brum?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Brum> <http://dbpedia.org/ontology/deathDate>  ?o    }","1933-03-31","NPP"
"546","Qual è la data della morte di Baltasar Brum?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Brum> <http://dbpedia.org/ontology/deathDate>  ?o    }","1933-03-31","NPP"
"547","Qual era la data della morte di Baltasar Gracián?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Gracián> <http://dbpedia.org/ontology/deathDate>  ?o    }","1658-12-06","NPP"
"548","Qual è la data della morte di Baltasar Gracián?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Gracián> <http://dbpedia.org/ontology/deathDate>  ?o    }","1658-12-06","NPP"
"549","Qual era la data della morte di Baltasar Hidalgo de Cisneros?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Hidalgo_de_Cisneros> <http://dbpedia.org/ontology/deathDate>  ?o    }","1829-06-09","NPP"
"550","Qual è la data della morte di Baltasar Hidalgo de Cisneros?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Hidalgo_de_Cisneros> <http://dbpedia.org/ontology/deathDate>  ?o    }","1829-06-09","NPP"
"551","Qual era la data della morte di Baltasar Lopes da Silva?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Lopes_da_Silva> <http://dbpedia.org/ontology/deathDate>  ?o    }","1989-05-28","NPP"
"552","Qual è la data della morte di Baltasar Lopes da Silva?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Lopes_da_Silva> <http://dbpedia.org/ontology/deathDate>  ?o    }","1989-05-28","NPP"
"553","Qual era la data della morte di Baltasar Sangchili?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Sangchili> <http://dbpedia.org/ontology/deathDate>  ?o    }","1992-09-02","NPP"
"554","Qual è la data della morte di Baltasar Sangchili?","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Sangchili> <http://dbpedia.org/ontology/deathDate>  ?o    }","1992-09-02","NPP"
"555","Qual era la data della morte di Oswaldo Silva?","select  ?o    {    <http://dbpedia.org/resource/Baltazar_(footballer)> <http://dbpedia.org/ontology/deathDate>  ?o    }","1997-03-25","NPP"
"556","Qual è la data della morte di Oswaldo Silva?","select  ?o    {    <http://dbpedia.org/resource/Baltazar_(footballer)> <http://dbpedia.org/ontology/deathDate>  ?o    }","1997-03-25","NPP"
"558","la data della morte di Balraj Sahni","select  ?o    {    <http://dbpedia.org/resource/Balraj_Sahni> <http://dbpedia.org/ontology/deathDate>  ?o    }","1973-04-13","NPP"
"559","la data della morte di Balram Jakhar","select  ?o    {    <http://dbpedia.org/resource/Balram_Jakhar> <http://dbpedia.org/ontology/deathDate>  ?o    }","2016-02-03","NPP"
"560","la data della morte di Baltasar Albéniz","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Albéniz> <http://dbpedia.org/ontology/deathDate>  ?o    }","1978-11-29","NPP"
"561","la data della morte di Baltasar Brum","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Brum> <http://dbpedia.org/ontology/deathDate>  ?o    }","1933-03-31","NPP"
"562","la data della morte di Baltasar Gracián","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Gracián> <http://dbpedia.org/ontology/deathDate>  ?o    }","1658-12-06","NPP"
"563","la data della morte di Baltasar Hidalgo de Cisneros","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Hidalgo_de_Cisneros> <http://dbpedia.org/ontology/deathDate>  ?o    }","1829-06-09","NPP"
"564","la data della morte di Baltasar Lopes da Silva","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Lopes_da_Silva> <http://dbpedia.org/ontology/deathDate>  ?o    }","1989-05-28","NPP"
"565","la data della morte di Baltasar Sangchili","select  ?o    {    <http://dbpedia.org/resource/Baltasar_Sangchili> <http://dbpedia.org/ontology/deathDate>  ?o    }","1992-09-02","NPP"
"566","la data della morte di Oswaldo Silva","select  ?o    {    <http://dbpedia.org/resource/Baltazar_(footballer)> <http://dbpedia.org/ontology/deathDate>  ?o    }","1997-03-25","NPP"
"568","Qual era la successore di Banca CR Firenze?","select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/successor>  ?o    }","Ente Cassa di Risparmio di Firenze","NPP"
"569","Qual è la successore di Banca CR Firenze?","select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/successor>  ?o    }","Ente Cassa di Risparmio di Firenze","NPP"
"570","Qual era la successore di Banca Intesa?","select  ?o    {    <http://dbpedia.org/resource/Banca_Intesa> <http://dbpedia.org/ontology/successor>  ?o    }","Intesa Sanpaolo","NPP"
"571","Qual è la successore di Banca Intesa?","select  ?o    {    <http://dbpedia.org/resource/Banca_Intesa> <http://dbpedia.org/ontology/successor>  ?o    }","Intesa Sanpaolo","NPP"
"572","Qual era la successore di Banca Nuova?","select  ?o    {    <http://dbpedia.org/resource/Banca_Nuova> <http://dbpedia.org/ontology/successor>  ?o    }","Intesa Sanpaolo","NPP"
"573","Qual è la successore di Banca Nuova?","select  ?o    {    <http://dbpedia.org/resource/Banca_Nuova> <http://dbpedia.org/ontology/successor>  ?o    }","Intesa Sanpaolo","NPP"
"574","Qual era la successore di Banca Popolare di Mantova?","select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_di_Mantova> <http://dbpedia.org/ontology/successor>  ?o    }","Banca Popolare di Milano","NPP"
"575","Qual è la successore di Banca Popolare di Mantova?","select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_di_Mantova> <http://dbpedia.org/ontology/successor>  ?o    }","Banca Popolare di Milano","NPP"
"576","Qual era la successore di Banco Ambrosiano?","select  ?o    {    <http://dbpedia.org/resource/Banco_Ambrosiano> <http://dbpedia.org/ontology/successor>  ?o    }","Nuovo Banco Ambrosiano","NPP"
"577","Qual è la successore di Banco Ambrosiano?","select  ?o    {    <http://dbpedia.org/resource/Banco_Ambrosiano> <http://dbpedia.org/ontology/successor>  ?o    }","Nuovo Banco Ambrosiano","NPP"
"578","Qual era la successore di Banco di Brescia?","select  ?o    {    <http://dbpedia.org/resource/Banco_di_Brescia> <http://dbpedia.org/ontology/successor>  ?o    }","UBI Banca","NPP"
"579","Qual è la successore di Banco di Brescia?","select  ?o    {    <http://dbpedia.org/resource/Banco_di_Brescia> <http://dbpedia.org/ontology/successor>  ?o    }","UBI Banca","NPP"
"580","Qual era la successore di Banco di Chiavari e della Riviera Ligure?","select  ?o    {    <http://dbpedia.org/resource/Banco_di_Chiavari_e_della_Riviera_Ligure> <http://dbpedia.org/ontology/successor>  ?o    }","Reti Bancarie","NPP"
"581","Qual è la successore di Banco di Chiavari e della Riviera Ligure?","select  ?o    {    <http://dbpedia.org/resource/Banco_di_Chiavari_e_della_Riviera_Ligure> <http://dbpedia.org/ontology/successor>  ?o    }","Reti Bancarie","NPP"
"582","Qual era la successore di Bandai Super Vision 8000?","select  ?o    {    <http://dbpedia.org/resource/Bandai_Super_Vision_8000> <http://dbpedia.org/ontology/successor>  ?o    }","Arcadia 2001","NPP"
"583","Qual è la successore di Bandai Super Vision 8000?","select  ?o    {    <http://dbpedia.org/resource/Bandai_Super_Vision_8000> <http://dbpedia.org/ontology/successor>  ?o    }","Arcadia 2001","NPP"
"585","la successore di Baltzar von Platen","select  ?o    {    <http://dbpedia.org/resource/Baltzar_von_Platen_(statesman)> <http://dbpedia.org/ontology/successor>  ?o    }","Herman Wedel Jarlsberg","NPP"
"586","la successore di Banca CR Firenze","select  ?o    {    <http://dbpedia.org/resource/Banca_CR_Firenze> <http://dbpedia.org/ontology/successor>  ?o    }","Ente Cassa di Risparmio di Firenze","NPP"
"587","la successore di Banca Intesa","select  ?o    {    <http://dbpedia.org/resource/Banca_Intesa> <http://dbpedia.org/ontology/successor>  ?o    }","Intesa Sanpaolo","NPP"
"588","la successore di Banca Nuova","select  ?o    {    <http://dbpedia.org/resource/Banca_Nuova> <http://dbpedia.org/ontology/successor>  ?o    }","Intesa Sanpaolo","NPP"
"589","la successore di Banca Popolare di Mantova","select  ?o    {    <http://dbpedia.org/resource/Banca_Popolare_di_Mantova> <http://dbpedia.org/ontology/successor>  ?o    }","Banca Popolare di Milano","NPP"
"590","la successore di Banco Ambrosiano","select  ?o    {    <http://dbpedia.org/resource/Banco_Ambrosiano> <http://dbpedia.org/ontology/successor>  ?o    }","Nuovo Banco Ambrosiano","NPP"
"591","la successore di Banco di Brescia","select  ?o    {    <http://dbpedia.org/resource/Banco_di_Brescia> <http://dbpedia.org/ontology/successor>  ?o    }","UBI Banca","NPP"
"592","la successore di Banco di Chiavari e della Riviera Ligure","select  ?o    {    <http://dbpedia.org/resource/Banco_di_Chiavari_e_della_Riviera_Ligure> <http://dbpedia.org/ontology/successor>  ?o    }","Reti Bancarie","NPP"
"593","la successore di Bandai Super Vision 8000","select  ?o    {    <http://dbpedia.org/resource/Bandai_Super_Vision_8000> <http://dbpedia.org/ontology/successor>  ?o    }","Arcadia 2001","NPP"
"595","Qual era la costo di Balto film?","select  ?o    {    <http://dbpedia.org/resource/Balto_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","3.1E7","NPP"
"596","Qual è la costo di Balto film?","select  ?o    {    <http://dbpedia.org/resource/Balto_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","3.1E7","NPP"
"597","Qual era la costo di Bamako film?","select  ?o    {    <http://dbpedia.org/resource/Bamako_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","2000000.0","NPP"
"598","Qual è la costo di Bamako film?","select  ?o    {    <http://dbpedia.org/resource/Bamako_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","2000000.0","NPP"
"599","Qual era la costo di Bambi?","select  ?o    {    <http://dbpedia.org/resource/Bambi> <http://dbpedia.org/ontology/budget>  ?o    }","858000.0","NPP"
"600","Qual è la costo di Bambi?","select  ?o    {    <http://dbpedia.org/resource/Bambi> <http://dbpedia.org/ontology/budget>  ?o    }","858000.0","NPP"
"601","Qual era la costo di Bamboozled?","select  ?o    {    <http://dbpedia.org/resource/Bamboozled> <http://dbpedia.org/ontology/budget>  ?o    }","1.0E7","NPP"
"602","Qual è la costo di Bamboozled?","select  ?o    {    <http://dbpedia.org/resource/Bamboozled> <http://dbpedia.org/ontology/budget>  ?o    }","1.0E7","NPP"
"603","Qual era la costo di Il dittatore dello stato libero di Bananas?","select  ?o    {    <http://dbpedia.org/resource/Bananas_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","2000000.0","NPP"
"604","Qual è la costo di Il dittatore dello stato libero di Bananas?","select  ?o    {    <http://dbpedia.org/resource/Bananas_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","2000000.0","NPP"
"605","Qual era la costo di I 5 della squadra d'assalto?","select  ?o    {    <http://dbpedia.org/resource/Band_of_the_Hand> <http://dbpedia.org/ontology/budget>  ?o    }","8700000.0","NPP"
"606","Qual è la costo di I 5 della squadra d'assalto?","select  ?o    {    <http://dbpedia.org/resource/Band_of_the_Hand> <http://dbpedia.org/ontology/budget>  ?o    }","8700000.0","NPP"
"607","Qual era la costo di Bande à part film?","select  ?o    {    <http://dbpedia.org/resource/Bande_à_part_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","120000.0","NPP"
"608","Qual è la costo di Bande à part film?","select  ?o    {    <http://dbpedia.org/resource/Bande_à_part_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","120000.0","NPP"
"609","Qual era la costo di Bandidas?","select  ?o    {    <http://dbpedia.org/resource/Bandidas> <http://dbpedia.org/ontology/budget>  ?o    }","3.5E7","NPP"
"610","Qual è la costo di Bandidas?","select  ?o    {    <http://dbpedia.org/resource/Bandidas> <http://dbpedia.org/ontology/budget>  ?o    }","3.5E7","NPP"
"611","Qual era la costo di Bandit Queen?","select  ?o    {    <http://dbpedia.org/resource/Bandit_Queen> <http://dbpedia.org/ontology/budget>  ?o    }","3.25E7","NPP"
"612","Qual è la costo di Bandit Queen?","select  ?o    {    <http://dbpedia.org/resource/Bandit_Queen> <http://dbpedia.org/ontology/budget>  ?o    }","3.25E7","NPP"
"614","la costo di Balto (film)","select  ?o    {    <http://dbpedia.org/resource/Balto_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","3.1E7","NPP"
"615","la costo di Bamako (film)","select  ?o    {    <http://dbpedia.org/resource/Bamako_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","2000000.0","NPP"
"616","la costo di Bambi","select  ?o    {    <http://dbpedia.org/resource/Bambi> <http://dbpedia.org/ontology/budget>  ?o    }","858000.0","NPP"
"617","la costo di Bamboozled","select  ?o    {    <http://dbpedia.org/resource/Bamboozled> <http://dbpedia.org/ontology/budget>  ?o    }","1.0E7","NPP"
"618","la costo di Il dittatore dello stato libero di Bananas","select  ?o    {    <http://dbpedia.org/resource/Bananas_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","2000000.0","NPP"
"619","la costo di I 5 della squadra d'assalto","select  ?o    {    <http://dbpedia.org/resource/Band_of_the_Hand> <http://dbpedia.org/ontology/budget>  ?o    }","8700000.0","NPP"
"620","la costo di Bande à part (film)","select  ?o    {    <http://dbpedia.org/resource/Bande_à_part_(film)> <http://dbpedia.org/ontology/budget>  ?o    }","120000.0","NPP"
"621","la costo di Bandidas","select  ?o    {    <http://dbpedia.org/resource/Bandidas> <http://dbpedia.org/ontology/budget>  ?o    }","3.5E7","NPP"
"622","la costo di Bandit Queen","select  ?o    {    <http://dbpedia.org/resource/Bandit_Queen> <http://dbpedia.org/ontology/budget>  ?o    }","3.25E7","NPP"
"624","Qual era la editor di Gino Bartali - L'intramontabile?","select  ?o    {    <http://dbpedia.org/resource/Bartali:_The_Iron_Man> <http://dbpedia.org/ontology/editor>  ?o    }","Antonio Siciliano","NPP"
"625","Qual è la editor di Gino Bartali - L'intramontabile?","select  ?o    {    <http://dbpedia.org/resource/Bartali:_The_Iron_Man> <http://dbpedia.org/ontology/editor>  ?o    }","Antonio Siciliano","NPP"
"626","Qual era la editor di Il motel della paura?","select  ?o    {    <http://dbpedia.org/resource/Bates_Motel_(film)> <http://dbpedia.org/ontology/editor>  ?o    }","Dann Cahn","NPP"
"627","Qual è la editor di Il motel della paura?","select  ?o    {    <http://dbpedia.org/resource/Bates_Motel_(film)> <http://dbpedia.org/ontology/editor>  ?o    }","Dann Cahn","NPP"
"628","Qual era la editor di Un principe in giacca e cravatta?","select  ?o    {    <http://dbpedia.org/resource/Beauty_&_the_Briefcase> <http://dbpedia.org/ontology/editor>  ?o    }","Don Brochu","NPP"
"629","Qual è la editor di Un principe in giacca e cravatta?","select  ?o    {    <http://dbpedia.org/resource/Beauty_&_the_Briefcase> <http://dbpedia.org/ontology/editor>  ?o    }","Don Brochu","NPP"
"630","Qual era la editor di Dietro i candelabri?","select  ?o    {    <http://dbpedia.org/resource/Behind_the_Candelabra> <http://dbpedia.org/ontology/editor>  ?o    }","Steven Soderbergh","NPP"
"631","Qual è la editor di Dietro i candelabri?","select  ?o    {    <http://dbpedia.org/resource/Behind_the_Candelabra> <http://dbpedia.org/ontology/editor>  ?o    }","Steven Soderbergh","NPP"
"632","Qual era la editor di Cahiers d'Art?","select  ?o    {    <http://dbpedia.org/resource/Cahiers_d'art> <http://dbpedia.org/ontology/editor>  ?o    }","Staffan Ahrenberg","NPP"
"633","Qual è la editor di Cahiers d'Art?","select  ?o    {    <http://dbpedia.org/resource/Cahiers_d'art> <http://dbpedia.org/ontology/editor>  ?o    }","Staffan Ahrenberg","NPP"
"634","Qual era la editor di Camelot serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/Camelot_(TV_series)> <http://dbpedia.org/ontology/editor>  ?o    }","Sidney Wolinsky","NPP"
"635","Qual è la editor di Camelot serie televisiva?","select  ?o    {    <http://dbpedia.org/resource/Camelot_(TV_series)> <http://dbpedia.org/ontology/editor>  ?o    }","Sidney Wolinsky","NPP"
"636","Qual era la editor di Architectural Digest?","select  ?o    {    <http://dbpedia.org/resource/Architectural_Digest> <http://dbpedia.org/ontology/editor>  ?o    }","Amy Astley","NPP"
"637","Qual è la editor di Architectural Digest?","select  ?o    {    <http://dbpedia.org/resource/Architectural_Digest> <http://dbpedia.org/ontology/editor>  ?o    }","Amy Astley","NPP"
"639","la editor di Gino Bartali - L'intramontabile","select  ?o    {    <http://dbpedia.org/resource/Bartali:_The_Iron_Man> <http://dbpedia.org/ontology/editor>  ?o    }","Antonio Siciliano","NPP"
"640","la editor di Il motel della paura","select  ?o    {    <http://dbpedia.org/resource/Bates_Motel_(film)> <http://dbpedia.org/ontology/editor>  ?o    }","Dann Cahn","NPP"
"641","la editor di Un principe in giacca e cravatta","select  ?o    {    <http://dbpedia.org/resource/Beauty_&_the_Briefcase> <http://dbpedia.org/ontology/editor>  ?o    }","Don Brochu","NPP"
"642","la editor di Dietro i candelabri","select  ?o    {    <http://dbpedia.org/resource/Behind_the_Candelabra> <http://dbpedia.org/ontology/editor>  ?o    }","Steven Soderbergh","NPP"
"643","la editor di Cahiers d'Art","select  ?o    {    <http://dbpedia.org/resource/Cahiers_d'art> <http://dbpedia.org/ontology/editor>  ?o    }","Staffan Ahrenberg","NPP"
"644","la editor di Camelot (serie televisiva)","select  ?o    {    <http://dbpedia.org/resource/Camelot_(TV_series)> <http://dbpedia.org/ontology/editor>  ?o    }","Sidney Wolinsky","NPP"
"645","la editor di Architectural Digest","select  ?o    {    <http://dbpedia.org/resource/Architectural_Digest> <http://dbpedia.org/ontology/editor>  ?o    }","Amy Astley","NPP"
"647","Qual era la luogo di fondazione di CD Universe?","select  ?o    {    <http://dbpedia.org/resource/CD_Universe> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Wallingford, Connecticut","NPP"
"648","Qual è la luogo di fondazione di CD Universe?","select  ?o    {    <http://dbpedia.org/resource/CD_Universe> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Wallingford, Connecticut","NPP"
"649","Qual era la luogo di fondazione di HootSuite?","select  ?o    {    <http://dbpedia.org/resource/Hootsuite> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Vancouver","NPP"
"650","Qual è la luogo di fondazione di HootSuite?","select  ?o    {    <http://dbpedia.org/resource/Hootsuite> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Vancouver","NPP"
"651","Qual era la luogo di fondazione di http://dbpedia.org/resource/HealthyWage?","select  ?o    {    <http://dbpedia.org/resource/HealthyWage> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","United States","NPP"
"652","Qual è la luogo di fondazione di http://dbpedia.org/resource/HealthyWage?","select  ?o    {    <http://dbpedia.org/resource/HealthyWage> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","United States","NPP"
"653","Qual era la luogo di fondazione di http://dbpedia.org/resource/FitFinder?","select  ?o    {    <http://dbpedia.org/resource/FitFinder> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","London","NPP"
"654","Qual è la luogo di fondazione di http://dbpedia.org/resource/FitFinder?","select  ?o    {    <http://dbpedia.org/resource/FitFinder> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","London","NPP"
"655","Qual era la luogo di fondazione di http://dbpedia.org/resource/Blipfoto?","select  ?o    {    <http://dbpedia.org/resource/Blipfoto> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Edinburgh","NPP"
"656","Qual è la luogo di fondazione di http://dbpedia.org/resource/Blipfoto?","select  ?o    {    <http://dbpedia.org/resource/Blipfoto> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Edinburgh","NPP"
"657","Qual era la luogo di fondazione di http://dbpedia.org/resource/Scanadu?","select  ?o    {    <http://dbpedia.org/resource/Scanadu> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Silicon Valley","NPP"
"658","Qual è la luogo di fondazione di http://dbpedia.org/resource/Scanadu?","select  ?o    {    <http://dbpedia.org/resource/Scanadu> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Silicon Valley","NPP"
"659","Qual era la luogo di fondazione di http://dbpedia.org/resource/SeatGeek?","select  ?o    {    <http://dbpedia.org/resource/SeatGeek> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","New York City","NPP"
"660","Qual è la luogo di fondazione di http://dbpedia.org/resource/SeatGeek?","select  ?o    {    <http://dbpedia.org/resource/SeatGeek> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","New York City","NPP"
"661","Qual era la luogo di fondazione di http://dbpedia.org/resource/ThePlatform?","select  ?o    {    <http://dbpedia.org/resource/ThePlatform> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","United States","NPP"
"662","Qual è la luogo di fondazione di http://dbpedia.org/resource/ThePlatform?","select  ?o    {    <http://dbpedia.org/resource/ThePlatform> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","United States","NPP"
"663","Qual era la luogo di fondazione di http://dbpedia.org/resource/Eventbrite?","select  ?o    {    <http://dbpedia.org/resource/Eventbrite> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","San Francisco","NPP"
"664","Qual è la luogo di fondazione di http://dbpedia.org/resource/Eventbrite?","select  ?o    {    <http://dbpedia.org/resource/Eventbrite> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","San Francisco","NPP"
"666","la luogo di fondazione di CD Universe","select  ?o    {    <http://dbpedia.org/resource/CD_Universe> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Wallingford, Connecticut","NPP"
"667","la luogo di fondazione di HootSuite","select  ?o    {    <http://dbpedia.org/resource/Hootsuite> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Vancouver","NPP"
"668","la luogo di fondazione di http://dbpedia.org/resource/HealthyWage","select  ?o    {    <http://dbpedia.org/resource/HealthyWage> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","United States","NPP"
"669","la luogo di fondazione di http://dbpedia.org/resource/FitFinder","select  ?o    {    <http://dbpedia.org/resource/FitFinder> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","London","NPP"
"670","la luogo di fondazione di http://dbpedia.org/resource/Blipfoto","select  ?o    {    <http://dbpedia.org/resource/Blipfoto> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Edinburgh","NPP"
"671","la luogo di fondazione di http://dbpedia.org/resource/Scanadu","select  ?o    {    <http://dbpedia.org/resource/Scanadu> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","Silicon Valley","NPP"
"672","la luogo di fondazione di http://dbpedia.org/resource/SeatGeek","select  ?o    {    <http://dbpedia.org/resource/SeatGeek> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","New York City","NPP"
"673","la luogo di fondazione di http://dbpedia.org/resource/ThePlatform","select  ?o    {    <http://dbpedia.org/resource/ThePlatform> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","United States","NPP"
"674","la luogo di fondazione di http://dbpedia.org/resource/Eventbrite","select  ?o    {    <http://dbpedia.org/resource/Eventbrite> <http://dbpedia.org/ontology/foundationPlace>  ?o    }","San Francisco","NPP"
"676","Qual era la data di completamento di Bam's Unholy Union?","select  ?o    {    <http://dbpedia.org/resource/Bam's_Unholy_Union> <http://dbpedia.org/ontology/completionDate>  ?o    }","2007-04-03","NPP"
"677","Qual è la data di completamento di Bam's Unholy Union?","select  ?o    {    <http://dbpedia.org/resource/Bam's_Unholy_Union> <http://dbpedia.org/ontology/completionDate>  ?o    }","2007-04-03","NPP"
"678","Qual era la data di completamento di Banacek?","select  ?o    {    <http://dbpedia.org/resource/Banacek> <http://dbpedia.org/ontology/completionDate>  ?o    }","1974-03-12","NPP"
"679","Qual è la data di completamento di Banacek?","select  ?o    {    <http://dbpedia.org/resource/Banacek> <http://dbpedia.org/ontology/completionDate>  ?o    }","1974-03-12","NPP"
"680","Qual era la data di completamento di Banane in pigiama?","select  ?o    {    <http://dbpedia.org/resource/Bananas_in_Pyjamas> <http://dbpedia.org/ontology/completionDate>  ?o    }","2013-07-03","NPP"
"681","Qual è la data di completamento di Banane in pigiama?","select  ?o    {    <http://dbpedia.org/resource/Bananas_in_Pyjamas> <http://dbpedia.org/ontology/completionDate>  ?o    }","2013-07-03","NPP"
"682","Qual era la data di completamento di Band of Brothers - Fratelli al fronte?","select  ?o    {    <http://dbpedia.org/resource/Band_of_Brothers_(miniseries)> <http://dbpedia.org/ontology/completionDate>  ?o    }","2001-11-04","NPP"
"683","Qual è la data di completamento di Band of Brothers - Fratelli al fronte?","select  ?o    {    <http://dbpedia.org/resource/Band_of_Brothers_(miniseries)> <http://dbpedia.org/ontology/completionDate>  ?o    }","2001-11-04","NPP"
"684","Qual era la data di completamento di Cuore ribelle?","select  ?o    {    <http://dbpedia.org/resource/Bandolera> <http://dbpedia.org/ontology/completionDate>  ?o    }","2013-01-11","NPP"
"685","Qual è la data di completamento di Cuore ribelle?","select  ?o    {    <http://dbpedia.org/resource/Bandolera> <http://dbpedia.org/ontology/completionDate>  ?o    }","2013-01-11","NPP"
"686","Qual era la data di completamento di Bangkok Hilton?","select  ?o    {    <http://dbpedia.org/resource/Bangkok_Hilton> <http://dbpedia.org/ontology/completionDate>  ?o    }","1989-11-07","NPP"
"687","Qual è la data di completamento di Bangkok Hilton?","select  ?o    {    <http://dbpedia.org/resource/Bangkok_Hilton> <http://dbpedia.org/ontology/completionDate>  ?o    }","1989-11-07","NPP"
