"id","question","sparql","answer","frame"
"260","la data di creazione di Venerabile Confraternita della Misericordia","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S013219> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"261","la data di creazione di Chiesa parrocchiale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S013252> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"262","la data di creazione di Chiesa","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004848> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"263","la data di creazione di Chiesa parrocchiale San Salvatore","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004861> <http://purl.org/dc/elements/1.1/date> ?object.}","1924","NPP"
"264","la data di creazione di Cappella di San Michele presso la cascina Vescovo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004865> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"265","la data di creazione di Chiesa di San Martino di Liramo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004870> <http://purl.org/dc/elements/1.1/date> ?object.}","1941","NPP"
"266","la data di creazione di Biblioteca comunale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004978> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"267","la data di creazione di Chiesa di Santa Maria","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004981> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"268","la data di creazione di Chiesa di Santa Maria della Stella. Confraternita del Gonfalone","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004982> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"269","la data di creazione di Chiesa di Santa Maria del Suffragio","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004983> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"270","la data di creazione di Chiesa dei Santi Martiri giapponesi","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004984> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"271","la data di creazione di Museo Civico","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004989> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"272","la data di creazione di Piazza della Rocca","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004992> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"273","la data di creazione di Asilo San Callisto","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004998> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"274","la data di creazione di Chiesa del Conventino","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S004999> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"275","la data di creazione di Chiesa di San Sebastiano","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005000> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"276","la data di creazione di Madonna delle Grazie","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005001> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"277","la data di creazione di Chiesa dell'Immacolata Concezione","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005002> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"278","la data di creazione di Chiesa San Michele","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005003> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"279","la data di creazione di Chiesa di San Pietro e San Calisto","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005004> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"280","la data di creazione di Municipio","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005005> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"281","la data di creazione di Municipio","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005006> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"282","la data di creazione di Chiesa di San Flaviano","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005007> <http://purl.org/dc/elements/1.1/date> ?object.}","1933","NPP"
"283","la data di creazione di Chiesa dell'ex Monastero di San Michele Arcangelo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005077> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"284","la data di creazione di Chiesa parrocchiale","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005167> <http://purl.org/dc/elements/1.1/date> ?object.}","1928","NPP"
"285","la data di creazione di Chiesa parrocchiale di San Massimo","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005171> <http://purl.org/dc/elements/1.1/date> ?object.}","1947","NPP"
"286","la data di creazione di Chiesa arcipretale di San Nicola da Bari","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005204> <http://purl.org/dc/elements/1.1/date> ?object.}","1927","NPP"
"287","la data di creazione di Cappella dell'Annunziata","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005338> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"288","la data di creazione di Casa De Rossi","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005339> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"289","la data di creazione di Casa Moroni","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005340> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"290","la data di creazione di Casa Prosperi","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005341> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"291","la data di creazione di Casa Riozzi","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005342> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"292","la data di creazione di Casa Tiraborelli","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005343> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"293","la data di creazione di Casa Tommasi","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005344> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"294","la data di creazione di Chiesa dell'Annunziata","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005345> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"295","la data di creazione di Chiesa di Santa Caterina","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005346> <http://purl.org/dc/elements/1.1/date> ?object.}","1920","NPP"
"296","la data di creazione di Chiesa di San Francesco","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005347> <http://purl.org/dc/elements/1.1/date> ?object.}","1920","NPP"
"297","la data di creazione di Chiesa di Santa Maria della Pietà","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005348> <http://purl.org/dc/elements/1.1/date> ?object.}","1919","NPP"
"298","la data di creazione di Chiesa e chiostro di Sant'Oliva","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005351> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"299","la data di creazione di Chiesa di San Salvatore","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005353> <http://purl.org/dc/elements/1.1/date> ?object.}","s.d.","NPP"
"300","la data di creazione di Piazza Santa Maria","SELECT ?object WHERE {    <http://dati.beniculturali.it/iccd/schede/resource/uod/S005358> <http://purl.org/dc/elements/1.1/date> ?object.}","1929","NPP"
"302","Qual era la scheda di Metainfo Luogo 138764?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/138764.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"303","Qual è la scheda di Metainfo Luogo 138764?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/138764.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"304","Qual era la scheda di Metainfo Luogo 138761?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/138761.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"305","Qual è la scheda di Metainfo Luogo 138761?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/138761.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"306","Qual era la scheda di Metainfo Luogo 139195?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/139195.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"307","Qual è la scheda di Metainfo Luogo 139195?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/139195.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"308","Qual era la scheda di Metainfo Luogo 143478?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/143478.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"309","Qual è la scheda di Metainfo Luogo 143478?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/143478.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"310","Qual era la scheda di Metainfo Luogo 144618?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/144618.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"311","Qual è la scheda di Metainfo Luogo 144618?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/144618.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"312","Qual era la scheda di Metainfo Evento 122980?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122980.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"313","Qual è la scheda di Metainfo Evento 122980?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122980.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"314","Qual era la scheda di Metainfo Evento 122981?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122981.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"315","Qual è la scheda di Metainfo Evento 122981?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122981.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"316","Qual era la scheda di Metainfo Evento 122982?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122982.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"317","Qual è la scheda di Metainfo Evento 122982?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122982.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"318","Qual era la scheda di Metainfo Evento 122983?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122983.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"319","Qual è la scheda di Metainfo Evento 122983?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122983.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"320","Qual era la scheda di Metainfo Evento 122984?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122984.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"321","Qual è la scheda di Metainfo Evento 122984?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122984.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"322","Qual era la scheda di Metainfo Evento 122985?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122985.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"323","Qual è la scheda di Metainfo Evento 122985?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122985.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"324","Qual era la scheda di Metainfo Evento 122986?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122986.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"325","Qual è la scheda di Metainfo Evento 122986?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122986.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"326","Qual era la scheda di Metainfo Evento 122987?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122987.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"327","Qual è la scheda di Metainfo Evento 122987?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122987.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"328","Qual era la scheda di Metainfo Evento 122988?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122988.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"329","Qual è la scheda di Metainfo Evento 122988?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122988.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"330","Qual era la scheda di Metainfo Evento 122989?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122989.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"331","Qual è la scheda di Metainfo Evento 122989?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122989.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"332","Qual era la scheda di Metainfo Evento 122990?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122990.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"333","Qual è la scheda di Metainfo Evento 122990?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122990.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"334","Qual era la scheda di Metainfo Evento 122992?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122992.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"335","Qual è la scheda di Metainfo Evento 122992?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122992.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"336","Qual era la scheda di Metainfo Evento 122993?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122993.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"337","Qual è la scheda di Metainfo Evento 122993?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122993.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"338","Qual era la scheda di Metainfo Evento 122995?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122995.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"339","Qual è la scheda di Metainfo Evento 122995?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122995.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"340","Qual era la scheda di Metainfo Evento 122996?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122996.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"341","Qual è la scheda di Metainfo Evento 122996?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122996.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"342","Qual era la scheda di Metainfo Evento 122997?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122997.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"343","Qual è la scheda di Metainfo Evento 122997?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122997.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"344","Qual era la scheda di Metainfo Evento 122998?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122998.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"345","Qual è la scheda di Metainfo Evento 122998?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122998.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"346","Qual era la scheda di Metainfo Evento 122999?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122999.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"347","Qual è la scheda di Metainfo Evento 122999?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/122999.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"348","Qual era la scheda di Metainfo Evento 123001?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123001.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"349","Qual è la scheda di Metainfo Evento 123001?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123001.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"350","Qual era la scheda di Metainfo Evento 123002?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123002.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"351","Qual è la scheda di Metainfo Evento 123002?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123002.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"352","Qual era la scheda di Metainfo Evento 123003?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123003.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"353","Qual è la scheda di Metainfo Evento 123003?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123003.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"354","Qual era la scheda di Metainfo Evento 123009?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123009.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"355","Qual è la scheda di Metainfo Evento 123009?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123009.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"356","Qual era la scheda di Metainfo Evento 123010?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123010.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"357","Qual è la scheda di Metainfo Evento 123010?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123010.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"358","Qual era la scheda di Metainfo Evento 123012?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123012.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"359","Qual è la scheda di Metainfo Evento 123012?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123012.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"360","Qual era la scheda di Metainfo Evento 123013?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123013.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"361","Qual è la scheda di Metainfo Evento 123013?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123013.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"362","Qual era la scheda di Metainfo Evento 123014?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123014.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"363","Qual è la scheda di Metainfo Evento 123014?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123014.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"364","Qual era la scheda di Metainfo Evento 123015?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123015.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"365","Qual è la scheda di Metainfo Evento 123015?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123015.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"366","Qual era la scheda di Metainfo Evento 123017?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123017.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"367","Qual è la scheda di Metainfo Evento 123017?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123017.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"368","Qual era la scheda di Metainfo Evento 123018?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123018.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"369","Qual è la scheda di Metainfo Evento 123018?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123018.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"370","Qual era la scheda di Metainfo Evento 123020?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123020.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"371","Qual è la scheda di Metainfo Evento 123020?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123020.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"372","Qual era la scheda di Metainfo Evento 123021?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123021.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"373","Qual è la scheda di Metainfo Evento 123021?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123021.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"374","Qual era la scheda di Metainfo Evento 123022?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123022.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"375","Qual è la scheda di Metainfo Evento 123022?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123022.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"376","Qual era la scheda di Metainfo Evento 123024?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123024.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"377","Qual è la scheda di Metainfo Evento 123024?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123024.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"378","Qual era la scheda di Metainfo Evento 123026?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123026.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"379","Qual è la scheda di Metainfo Evento 123026?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123026.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"380","Qual era la scheda di Metainfo Evento 123028?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123028.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"381","Qual è la scheda di Metainfo Evento 123028?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123028.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"382","Qual era la scheda di Metainfo Evento 123029?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123029.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
"383","Qual è la scheda di Metainfo Evento 123029?","SELECT ?object WHERE {    <http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/123029.rdf> <http://purl.org/dc/elements/1.1/source> ?object.}","DBUnico2.0","NPP"
