id,question,sparql,answer,answer,frame
3158,Qual è la residenza di http://dbpedia.org/resource/Balthasar_Glättli?,select  ?o    {    <http://dbpedia.org/resource/Balthasar_Glättli> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Zürich,Zurigo,NPP
3159,Qual era la residenza di http://dbpedia.org/resource/Balvantsinh_Rajput?,select  ?o    {    <http://dbpedia.org/resource/Balvantsinh_Rajput> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Patan,_Gujarat",Patan (Gujarat),NPP
3160,Qual è la residenza di http://dbpedia.org/resource/Balvantsinh_Rajput?,select  ?o    {    <http://dbpedia.org/resource/Balvantsinh_Rajput> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Patan,_Gujarat",Patan (Gujarat),NPP
3161,Qual era la residenza di http://dbpedia.org/resource/Balša_Božović?,select  ?o    {    <http://dbpedia.org/resource/Balša_Božović> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Serbia,Repubblica Socialista di Serbia,NPP
3162,Qual è la residenza di http://dbpedia.org/resource/Balša_Božović?,select  ?o    {    <http://dbpedia.org/resource/Balša_Božović> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Serbia,Repubblica Socialista di Serbia,NPP
3163,Qual era la residenza di http://dbpedia.org/resource/Bam_Aquino?,select  ?o    {    <http://dbpedia.org/resource/Bam_Aquino> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Quezon_City,Quezon City,NPP
3164,Qual è la residenza di http://dbpedia.org/resource/Bam_Aquino?,select  ?o    {    <http://dbpedia.org/resource/Bam_Aquino> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Quezon_City,Quezon City,NPP
3165,Qual era la residenza di http://dbpedia.org/resource/Bamanga_Tukur?,select  ?o    {    <http://dbpedia.org/resource/Bamanga_Tukur> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Adamawa_State,Adamawa (Nigeria),NPP
3166,Qual è la residenza di http://dbpedia.org/resource/Bamanga_Tukur?,select  ?o    {    <http://dbpedia.org/resource/Bamanga_Tukur> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Adamawa_State,Adamawa (Nigeria),NPP
3167,Qual era la residenza di http://dbpedia.org/resource/Bancroft_Gherardi_Jr.?,select  ?o    {    <http://dbpedia.org/resource/Bancroft_Gherardi_Jr.> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
3168,Qual è la residenza di http://dbpedia.org/resource/Bancroft_Gherardi_Jr.?,select  ?o    {    <http://dbpedia.org/resource/Bancroft_Gherardi_Jr.> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
3169,Qual era la residenza di http://dbpedia.org/resource/Banda_Karthika_Reddy?,select  ?o    {    <http://dbpedia.org/resource/Banda_Karthika_Reddy> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Hyderabad,Hyderabad,NPP
3170,Qual è la residenza di http://dbpedia.org/resource/Banda_Karthika_Reddy?,select  ?o    {    <http://dbpedia.org/resource/Banda_Karthika_Reddy> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Hyderabad,Hyderabad,NPP
3171,Qual era la residenza di http://dbpedia.org/resource/Bandana_Singh?,select  ?o    {    <http://dbpedia.org/resource/Bandana_Singh> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Lucknow_district,Distretto di Lucknow,NPP
3172,Qual è la residenza di http://dbpedia.org/resource/Bandana_Singh?,select  ?o    {    <http://dbpedia.org/resource/Bandana_Singh> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Lucknow_district,Distretto di Lucknow,NPP
3173,Qual era la residenza di http://dbpedia.org/resource/Bandeppa_Kashempur?,select  ?o    {    <http://dbpedia.org/resource/Bandeppa_Kashempur> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Karnataka,Karnataka,NPP
3174,Qual è la residenza di http://dbpedia.org/resource/Bandeppa_Kashempur?,select  ?o    {    <http://dbpedia.org/resource/Bandeppa_Kashempur> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Karnataka,Karnataka,NPP
3175,Qual era la residenza di http://dbpedia.org/resource/Bangalore_Puttaiya_Radhakrishna?,select  ?o    {    <http://dbpedia.org/resource/Bangalore_Puttaiya_Radhakrishna> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3176,Qual è la residenza di http://dbpedia.org/resource/Bangalore_Puttaiya_Radhakrishna?,select  ?o    {    <http://dbpedia.org/resource/Bangalore_Puttaiya_Radhakrishna> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3177,Qual era la residenza di http://dbpedia.org/resource/Bano_Khalil_Ahmed?,select  ?o    {    <http://dbpedia.org/resource/Bano_Khalil_Ahmed> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Quetta,Quetta,NPP
3178,Qual è la residenza di http://dbpedia.org/resource/Bano_Khalil_Ahmed?,select  ?o    {    <http://dbpedia.org/resource/Bano_Khalil_Ahmed> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Quetta,Quetta,NPP
3179,Qual era la residenza di http://dbpedia.org/resource/Banoo_Jehangir_Coyaji?,select  ?o    {    <http://dbpedia.org/resource/Banoo_Jehangir_Coyaji> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3180,Qual è la residenza di http://dbpedia.org/resource/Banoo_Jehangir_Coyaji?,select  ?o    {    <http://dbpedia.org/resource/Banoo_Jehangir_Coyaji> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3181,Qual era la residenza di http://dbpedia.org/resource/Bansa_Gopal_Chowdhury?,select  ?o    {    <http://dbpedia.org/resource/Bansa_Gopal_Chowdhury> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Raniganj,Raniganj,NPP
3182,Qual è la residenza di http://dbpedia.org/resource/Bansa_Gopal_Chowdhury?,select  ?o    {    <http://dbpedia.org/resource/Bansa_Gopal_Chowdhury> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Raniganj,Raniganj,NPP
3183,Qual era la residenza di http://dbpedia.org/resource/Banshi_Lal_Khatik?,select  ?o    {    <http://dbpedia.org/resource/Banshi_Lal_Khatik> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Rajsamand,Rajsamand,NPP
3184,Qual è la residenza di http://dbpedia.org/resource/Banshi_Lal_Khatik?,select  ?o    {    <http://dbpedia.org/resource/Banshi_Lal_Khatik> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Rajsamand,Rajsamand,NPP
3185,Qual era la residenza di http://dbpedia.org/resource/Banshilal_Mahto?,select  ?o    {    <http://dbpedia.org/resource/Banshilal_Mahto> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Korba,_Chhattisgarh",Korba (India),NPP
3186,Qual è la residenza di http://dbpedia.org/resource/Banshilal_Mahto?,select  ?o    {    <http://dbpedia.org/resource/Banshilal_Mahto> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Korba,_Chhattisgarh",Korba (India),NPP
3187,Qual era la residenza di http://dbpedia.org/resource/Banwari_Lal_biotechnologist?,select  ?o    {    <http://dbpedia.org/resource/Banwari_Lal_(biotechnologist)> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/New_Delhi,Nuova Delhi,NPP
3188,Qual è la residenza di http://dbpedia.org/resource/Banwari_Lal_biotechnologist?,select  ?o    {    <http://dbpedia.org/resource/Banwari_Lal_(biotechnologist)> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/New_Delhi,Nuova Delhi,NPP
3189,Qual era la residenza di http://dbpedia.org/resource/Banwari_Lal_Agrawal?,select  ?o    {    <http://dbpedia.org/resource/Banwari_Lal_Agrawal> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3190,Qual è la residenza di http://dbpedia.org/resource/Banwari_Lal_Agrawal?,select  ?o    {    <http://dbpedia.org/resource/Banwari_Lal_Agrawal> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3191,Qual era la residenza di http://dbpedia.org/resource/Bapu_Hari_Chaure?,select  ?o    {    <http://dbpedia.org/resource/Bapu_Hari_Chaure> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Dhule,Dhule,NPP
3192,Qual è la residenza di http://dbpedia.org/resource/Bapu_Hari_Chaure?,select  ?o    {    <http://dbpedia.org/resource/Bapu_Hari_Chaure> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Dhule,Dhule,NPP
3193,Qual era la residenza di http://dbpedia.org/resource/Bar_Tzuf_Botzer?,select  ?o    {    <http://dbpedia.org/resource/Bar_Tzuf_Botzer> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Israel,Israele,NPP
3194,Qual è la residenza di http://dbpedia.org/resource/Bar_Tzuf_Botzer?,select  ?o    {    <http://dbpedia.org/resource/Bar_Tzuf_Botzer> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Israel,Israele,NPP
3195,Qual era la residenza di http://dbpedia.org/resource/Barb_Haake?,select  ?o    {    <http://dbpedia.org/resource/Barb_Haake> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Minnesota,Minnesota,NPP
3196,Qual è la residenza di http://dbpedia.org/resource/Barb_Haake?,select  ?o    {    <http://dbpedia.org/resource/Barb_Haake> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Minnesota,Minnesota,NPP
3198,la residenza di Balázs Taróczy,select  ?o    {    <http://dbpedia.org/resource/Balázs_Taróczy> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Budapest,Budapest,NPP
3199,la residenza di Bam Neely,select  ?o    {    <http://dbpedia.org/resource/Bam_Neely> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Tampa,_Florida",Tampa,NPP
3200,la residenza di Banuve Tabakaucoro,select  ?o    {    <http://dbpedia.org/resource/Banuve_Tabakaucoro> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Fiji,Figi,NPP
3201,la residenza di Barbara Fusar Poli,select  ?o    {    <http://dbpedia.org/resource/Barbara_Fusar-Poli> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Italy,Italia,NPP
3202,la residenza di Barbara Paulus,select  ?o    {    <http://dbpedia.org/resource/Barbara_Paulus> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Hinterbrühl,Hinterbrühl,NPP
3203,la residenza di Barbara Pierre,select  ?o    {    <http://dbpedia.org/resource/Barbara_Pierre> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Knightdale,_North_Carolina",Knightdale,NPP
3204,la residenza di Barbara Pompili,select  ?o    {    <http://dbpedia.org/resource/Barbara_Pompili> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Amiens,Amiens,NPP
3205,la residenza di Barbara Potter,select  ?o    {    <http://dbpedia.org/resource/Barbara_Potter> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Harlem,_Georgia",Harlem (Georgia),NPP
3206,la residenza di Barbara Rittner,select  ?o    {    <http://dbpedia.org/resource/Barbara_Rittner> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Cologne,Colonia (Germania),NPP
3207,la residenza di Barbara Schwartz,select  ?o    {    <http://dbpedia.org/resource/Barbara_Schwartz_(tennis)> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Austria,Austria,NPP
3208,la residenza di Barbora Strýcová,select  ?o    {    <http://dbpedia.org/resource/Barbora_Strýcová> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Dubai,Dubai,NPP
3209,la residenza di Barham Salih,select  ?o    {    <http://dbpedia.org/resource/Barham_Salih> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Iraqi_Republic_(1958–1968),Iraq,NPP
3210,la residenza di James Raschke,select  ?o    {    <http://dbpedia.org/resource/Baron_von_Raschke> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
3211,la residenza di Barry Cowan,select  ?o    {    <http://dbpedia.org/resource/Barry_Cowan_(tennis)> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/England,Inghilterra,NPP
3212,la residenza di Barry Hardy,select  ?o    {    <http://dbpedia.org/resource/Barry_Hardy> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Daytona_Beach,_Florida",Daytona Beach,NPP
3213,la residenza di Barry Windham,select  ?o    {    <http://dbpedia.org/resource/Barry_Windham> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Homerville,_Georgia",Homerville,NPP
3214,la residenza di Bart Staes,select  ?o    {    <http://dbpedia.org/resource/Bart_Staes> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Antwerp,Anversa,NPP
3215,la residenza di Bartolomeo di Costantinopoli,select  ?o    {    <http://dbpedia.org/resource/Bartholomew_I_of_Constantinople> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Istanbul,Provincia di Istanbul,NPP
3216,la residenza di Bartosz Piasecki,select  ?o    {    <http://dbpedia.org/resource/Bartosz_Piasecki> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Oslo,Oslo,NPP
3217,la residenza di Bas Rutten,select  ?o    {    <http://dbpedia.org/resource/Bas_Rutten> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Westlake_Village,_California",Westlake Village,NPP
3218,la residenza di Basetsane Kumalo,select  ?o    {    <http://dbpedia.org/resource/Basetsana_Kumalo> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/South_Africa,Sudafrica,NPP
3219,la residenza di Bayley (wrestler),select  ?o    {    <http://dbpedia.org/resource/Bayley_(wrestler)> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/California,Califórnia,NPP
3220,la residenza di Bea Bielik,select  ?o    {    <http://dbpedia.org/resource/Bea_Bielik> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Valley_Stream,_New_York",Valley Stream,NPP
3221,la residenza di Beatrice Capra,select  ?o    {    <http://dbpedia.org/resource/Beatrice_Capra> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
3222,la residenza di Beatrice Mills,"select  ?o    {    <http://dbpedia.org/resource/Beatrice_Forbes,_Countess_of_Granard> <http://dbpedia.org/ontology/residence>  ?o    }",http://dbpedia.org/resource/Paris,Parigi,NPP
3223,la residenza di Beatriz García Vidagany,select  ?o    {    <http://dbpedia.org/resource/Beatriz_García_Vidagany> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Valencia,Valencia,NPP
3224,la residenza di Bishara al-Khuri,select  ?o    {    <http://dbpedia.org/resource/Bechara_El_Khoury> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Cairo,Il Cairo,NPP
3225,la residenza di Beezie Madden,select  ?o    {    <http://dbpedia.org/resource/Beezie_Madden> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Cazenovia,_New_York",Cazenovia (New York),NPP
3226,la residenza di Behdad Salimi Kordasiabi,select  ?o    {    <http://dbpedia.org/resource/Behdad_Salimi> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Iran,Iran,NPP
3227,la residenza di Belinda Bencic,select  ?o    {    <http://dbpedia.org/resource/Belinda_Bencic> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Wollerau,Wollerau,NPP
3228,la residenza di Belus Prajoux,select  ?o    {    <http://dbpedia.org/resource/Belus_Prajoux> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Chile,Cile,NPP
3229,la residenza di Ben Ellwood,select  ?o    {    <http://dbpedia.org/resource/Ben_Ellwood> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/South_Melbourne,_Victoria",South Melbourne (Victoria),NPP
3230,la residenza di Ben Quayle,select  ?o    {    <http://dbpedia.org/resource/Ben_Quayle> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Phoenix,_Arizona",Phoenix,NPP
3231,la residenza di Ben Mottelson,select  ?o    {    <http://dbpedia.org/resource/Ben_Roy_Mottelson> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Denmark,Danimarca,NPP
3232,la residenza di Ben Testerman,select  ?o    {    <http://dbpedia.org/resource/Ben_Testerman> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Knoxville,_Tennessee",Knoxville,NPP
3233,la residenza di Ben Wallace (politico),select  ?o    {    <http://dbpedia.org/resource/Ben_Wallace_(politician)> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Lancashire,Lancashire,NPP
3234,la residenza di Ben Weyts,select  ?o    {    <http://dbpedia.org/resource/Ben_Weyts> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Belgium,Belgio,NPP
3235,la residenza di Benedict Swingate Calvert,select  ?o    {    <http://dbpedia.org/resource/Benedict_Swingate_Calvert> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Rosaryville_State_Park,Rosaryville State Park,NPP
3236,la residenza di Benjamin Agosto,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Agosto> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Lacey,_Washington",Lacey (Washington),NPP
3237,la residenza di Benjamin Balleret,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Balleret> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Monte_Carlo,Monte Carlo (San Marino),NPP
3238,la residenza di Benjamin Becker,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Becker> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Mettlach,Mettlach,NPP
3239,la residenza di Benjamin Boukpeti,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Boukpeti> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Toulouse,Tolosa,NPP
3240,la residenza di Benjamin Thompson,select  ?o    {    <http://dbpedia.org/resource/Benjamin_Thompson> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Woburn,_Massachusetts",Woburn (Massachusetts),NPP
3241,la residenza di Bryshon Nellum,select  ?o    {    <http://dbpedia.org/resource/Bryshon_Nellum> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Los_Angeles,Los Angeles,NPP
3242,la residenza di Bríd Rodgers,select  ?o    {    <http://dbpedia.org/resource/Bríd_Rodgers> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Northern_Ireland,Irlanda del Nord,NPP
3243,la residenza di Buddhadeb Bhattacharjee,select  ?o    {    <http://dbpedia.org/resource/Buddhadeb_Bhattacharjee> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Kolkata,Calcutta,NPP
3244,la residenza di Buff Bagwell,select  ?o    {    <http://dbpedia.org/resource/Buff_Bagwell> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Woodstock,_Georgia",Woodstock (Georgia),NPP
3245,la residenza di Bull Nakano,select  ?o    {    <http://dbpedia.org/resource/Bull_Nakano> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Orlando,_Florida",Orlando (famiglia),NPP
3246,la residenza di Burgess Owens,select  ?o    {    <http://dbpedia.org/resource/Burgess_Owens> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Herriman,_Utah",Herriman,NPP
3247,la residenza di Buster Mottram,select  ?o    {    <http://dbpedia.org/resource/Buster_Mottram> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Kingston_upon_Thames,Kingston upon Thames,NPP
3248,la residenza di Butch Buchholz,select  ?o    {    <http://dbpedia.org/resource/Butch_Buchholz> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Westport,_Connecticut",Westport (Connecticut),NPP
3249,la residenza di Butch Walts,select  ?o    {    <http://dbpedia.org/resource/Butch_Walts> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Scottsdale,_Arizona",Scottsdale (Arizona),NPP
3250,la residenza di Byron Bertram,select  ?o    {    <http://dbpedia.org/resource/Byron_Bertram> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Johannesburg,Johannesburg,NPP
3251,la residenza di Byron Black,select  ?o    {    <http://dbpedia.org/resource/Byron_Black> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Harare,Harare,NPP
3252,la residenza di Byron Saxton,select  ?o    {    <http://dbpedia.org/resource/Byron_Saxton> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Tampa,_Florida",Tampa,NPP
3253,la residenza di Carl Richard Hagen,select  ?o    {    <http://dbpedia.org/resource/C._R._Hagen> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Pittsford,_New_York",Pittsford (New York),NPP
3254,la residenza di Calyampudi Radhakrishna Rao,select  ?o    {    <http://dbpedia.org/resource/C._R._Rao> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3255,la residenza di Calvin Harrison,select  ?o    {    <http://dbpedia.org/resource/Calvin_Harrison> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Salinas,_California",Salinas (California),NPP
3256,la residenza di Cameron Munter,select  ?o    {    <http://dbpedia.org/resource/Cameron_Munter> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/New_York_City,New York,NPP
3257,la residenza di Camila Giorgi,select  ?o    {    <http://dbpedia.org/resource/Camila_Giorgi> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Tirrenia,Tirrenia,NPP
3258,la residenza di Camila Vallejo,select  ?o    {    <http://dbpedia.org/resource/Camila_Vallejo> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Chile,Cile,NPP
3259,la residenza di Candice Michelle,select  ?o    {    <http://dbpedia.org/resource/Candice_Michelle> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Los_Angeles,Los Angeles,NPP
3260,la residenza di Aleksandr Alekseevič Makarov,select  ?o    {    <http://dbpedia.org/resource/Alexander_Alexeyevich_Makarov> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Bremen,Brema,NPP
3261,la residenza di Alexis Colby,select  ?o    {    <http://dbpedia.org/resource/Alexis_Colby> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Atlanta,Atlanta,NPP
3262,la residenza di Andries de Graeff,select  ?o    {    <http://dbpedia.org/resource/Andries_de_Graeff> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Voorschoten,Voorschoten,NPP
3263,la residenza di Angelo Mariani (chimico),select  ?o    {    <http://dbpedia.org/resource/Angelo_Mariani_(chemist)> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Corsica,Diritto del Belgio,NPP
3264,la residenza di Angie Bolen,select  ?o    {    <http://dbpedia.org/resource/Angie_Bolen> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Atlanta,Atlanta,NPP
3265,la residenza di Erwin Hochmair,select  ?o    {    <http://dbpedia.org/resource/Erwin_Hochmair> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Innsbruck,Innsbruck,NPP
3266,la residenza di Jeremiah Horrocks,select  ?o    {    <http://dbpedia.org/resource/Jeremiah_Horrocks> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Kingdom_of_England,Regno d'Inghilterra,NPP
3267,la residenza di http://dbpedia.org/resource/Balogun_Yakub_Abiodun,select  ?o    {    <http://dbpedia.org/resource/Balogun_Yakub_Abiodun> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Abuja,Abuja,NPP
3268,la residenza di http://dbpedia.org/resource/Balthasar_Glättli,select  ?o    {    <http://dbpedia.org/resource/Balthasar_Glättli> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Zürich,Zurigo,NPP
3269,la residenza di http://dbpedia.org/resource/Balvantsinh_Rajput,select  ?o    {    <http://dbpedia.org/resource/Balvantsinh_Rajput> <http://dbpedia.org/ontology/residence>  ?o    },"http://dbpedia.org/resource/Patan,_Gujarat",Patan (Gujarat),NPP
3270,la residenza di http://dbpedia.org/resource/Balša_Božović,select  ?o    {    <http://dbpedia.org/resource/Balša_Božović> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Serbia,Repubblica Socialista di Serbia,NPP
3271,la residenza di http://dbpedia.org/resource/Bam_Aquino,select  ?o    {    <http://dbpedia.org/resource/Bam_Aquino> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Quezon_City,Quezon City,NPP
3272,la residenza di http://dbpedia.org/resource/Bamanga_Tukur,select  ?o    {    <http://dbpedia.org/resource/Bamanga_Tukur> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Adamawa_State,Adamawa (Nigeria),NPP
3273,la residenza di http://dbpedia.org/resource/Bancroft_Gherardi_Jr.,select  ?o    {    <http://dbpedia.org/resource/Bancroft_Gherardi_Jr.> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/United_States,Stati Uniti d'America,NPP
3274,la residenza di http://dbpedia.org/resource/Banda_Karthika_Reddy,select  ?o    {    <http://dbpedia.org/resource/Banda_Karthika_Reddy> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Hyderabad,Hyderabad,NPP
3275,la residenza di http://dbpedia.org/resource/Bandana_Singh,select  ?o    {    <http://dbpedia.org/resource/Bandana_Singh> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Lucknow_district,Distretto di Lucknow,NPP
3276,la residenza di http://dbpedia.org/resource/Bandeppa_Kashempur,select  ?o    {    <http://dbpedia.org/resource/Bandeppa_Kashempur> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Karnataka,Karnataka,NPP
3277,la residenza di http://dbpedia.org/resource/Bangalore_Puttaiya_Radhakrishna,select  ?o    {    <http://dbpedia.org/resource/Bangalore_Puttaiya_Radhakrishna> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/India,India,NPP
3278,la residenza di http://dbpedia.org/resource/Bano_Khalil_Ahmed,select  ?o    {    <http://dbpedia.org/resource/Bano_Khalil_Ahmed> <http://dbpedia.org/ontology/residence>  ?o    },http://dbpedia.org/resource/Quetta,Quetta,NPP
