QALD id,match status,QALD question,QueGG question,QALD SPARQL query,QueGG SPARQL query,TP,FP,FN,Precision,Recall,F-Measure
165,0.821052631578947,¿Quién fue el 16th presidente de los Estados Unidos?,"""¿Quién es vicepresidente de Estados Unidos?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
         ?uri dbo:office 'President of the United States' .
         ?uri dbo:orderInOffice '16th' .
}","""select  ?o    
{
    <http://dbpedia.org/resource/United_States> <http://dbpedia.org/ontology/vicePresident>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/Country> .    
}""",0,0,0,0,0,0
166,0.712328767123288,¿Qué alto es el Monte Everest?,"""¿Quién era c�digo de �rea de Monte Everest?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num 
WHERE {
	res:Mount_Everest dbo:elevation ?num.
}","""select  ?o    
{
    <http://dbpedia.org/resource/Mount_Everest> <http://dbpedia.org/ontology/areaCode>  ?o .    
}""",0,0,0,0,0,0
167,0.8125,¿Quien es el supervisor de doctorado de Albert Einstein?,"""¿Quién es supervisor de Albert Einstein?""",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Albert_Einstein> <http://dbpedia.org/ontology/doctoralAdvisor> ?uri . },"""select  ?o    
{
    <http://dbpedia.org/resource/Albert_Einstein> <http://dbpedia.org/ontology/doctoralAdvisor>  ?o .    
}""",1,0,0,1,1,1
168,0.727272727272727,¿En qué ciudad vive Sylvester Stallone?,"""¿Quién es padre de Sylvester Stallone?""",SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/City> . <http://dbpedia.org/resource/Sylvester_Stallone> <http://dbpedia.org/ontology/residence> ?uri . },"""select  ?o    
{
    <http://dbpedia.org/resource/Sylvester_Stallone> <http://dbpedia.org/ontology/parent>  ?o .    
}""",0,2,0,0,0,0
169,0.831168831168831,¿Cuál es la moneda de la república checa?,"""¿Quién es moneda de República Checa?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	res:Czech_Republic dbo:currency ?uri .
}","""select  ?o    
{
    <http://dbpedia.org/resource/Czech_Republic> <http://dbpedia.org/ontology/currency>  ?o .    
}""",1,0,0,1,1,1
170,0,¿Tuvo Sócrates influencia sobre Aristóteles?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	res:Aristotle dbo:influencedBy res:Socrates .
}",,0,0,1,0,0,0
171,0.755555555555556,¿En qué zona horaria se encuentra Salt Lake City?,"""¿Quién es zona horaria de Salt Lake City?""","PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbp: <http://dbpedia.org/property/>
SELECT DISTINCT ?uri 
WHERE {
	res:Salt_Lake_City dbp:timezone ?uri . 
}","""select  ?o    
{
    <http://dbpedia.org/resource/Salt_Lake_City> <http://dbpedia.org/property/timezone>  ?o .    
}""",1,0,0,1,1,1
172,0.807017543859649,¿Quién es el hijo de Sonny y Cher?,"""¿Quién es hijo de Cher?""",SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/parent> <http://dbpedia.org/resource/Cher> . ?uri <http://dbpedia.org/ontology/parent> <http://dbpedia.org/resource/Sonny_Bono> . },"""select  ?o    
{
    <http://dbpedia.org/resource/Cher> <http://dbpedia.org/ontology/child>  ?o .    
}""",1,1,0,0.5,1,0.6666667
173,0,¿En qué ciudad se encuentra la sede de las Naciones Unidas?,,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Headquarters_of_the_United_Nations> <http://dbpedia.org/ontology/location> ?uri . ?uri a <http://dbpedia.org/ontology/City> . } ,,0,0,1,0,0,0
174,0.779220779220779,¿Quien es el fundador de Penguin Books?,"""¿Quién es videojuego de Penguin Books?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT DISTINCT ?uri
WHERE { 
        res:Penguin_Books dbo:founder ?uri .
}","""select  ?s    
{
   ?s <http://dbpedia.org/ontology/publisher>  <http://dbpedia.org/resource/Penguin_Books> .    
}""",0,417,1,0,0,0
175,0,¿Cúando se fundó Jack Wolfskin?,,SELECT DISTINCT ?year WHERE {  <http://dbpedia.org/resource/Jack_Wolfskin> <http://dbpedia.org/ontology/foundingYear> ?year . } ,,0,0,1,0,0,0
176,0.90625,¿Quién es el alcalde de Rotterdam?,"""¿Quién es alcalde de Róterdam?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        res:Moscow dbo:leaderName ?uri .
}","""select  ?o    
{
    <http://dbpedia.org/resource/Rotterdam> <http://dbpedia.org/ontology/mayor>  ?o .    
}""",0,0,1,0,0,0
177,0,Dame todos los oceanógrafos suecos.,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:field res:Oceanography . 
        ?uri dbo:birthPlace res:Sweden .        
}",,0,0,0,0,0,0
178,0,Muéstrame la autobiografía Hemingway.,,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Ernest_Hemingway> . ?uri <http://dbpedia.org/ontology/literaryGenre> <http://dbpedia.org/resource/Autobiography> . },,0,0,1,0,0,0
179,0.704545454545455,¿Quién son los padres de la esposa de Juan Carlos I?,"""¿Quién son padres de Diana de Gales?""","PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
SELECT DISTINCT ?uri 
WHERE { 
        res:Juan_Carlos_I_of_Spain dbo:spouse ?x . 
        ?x dbo:parent ?uri . 
}","""select  ?o    
{
    <http://dbpedia.org/resource/Diana,_Princess_of_Wales> <http://dbpedia.org/ontology/parent>  ?o .    
}""",0,2,0,0,0,0
180,0,¿Obtuvo Tesla el premio nobel de física?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
        res:Nikola_Tesla dbo:award res:Nobel_Prize_in_Physics .
}",,0,0,1,0,0,0
181,0,Quien es el jugador de baloncesto mas alto?,,SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/BasketballPlayer> .  ?uri <http://dbpedia.org/ontology/height> ?num . } ORDER BY DESC(?num) OFFSET 0 LIMIT 1 ,,0,0,1,0,0,0
182,0,¿Que ciudad tiene la menor población?,,SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/City> .  ?uri <http://dbpedia.org/ontology/populationTotal> ?pop . } ORDER BY ASC(?pop) OFFSET 0 LIMIT 1 ,,0,0,1,0,0,0
183,0,¿La proinsulina es una proteina?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK 
WHERE {
	res:Proinsulin rdf:type dbo:Protein .
}",,0,0,1,0,0,0
184,0,¿Quiénes fueron los padres de la reina Victoria?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
         res:Queen_Victoria dbo:parent ?uri .
}",,0,0,2,0,0,0
185,0.813559322033898,¿Tuvo hijos el Che Guevara?,"""¿Quién son hijos de Che Guevara?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK
WHERE { 
        res:Che_Guevara dbo:child ?uri . 
}","""select  ?o    
{
    <http://dbpedia.org/resource/Che_Guevara> <http://dbpedia.org/ontology/child>  ?o .    
}""",0,1,1,0,0,0
186,0,¿Es el lago Baikal mayor que el lago Great Bear?,,"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
ASK
WHERE {  
        res:Lake_Baikal dbo:areaTotal ?a1 . 
        res:Great_Bear_Lake dbo:areaTotal ?a2 .
        FILTER (?a1 > ?a2)
}",,0,0,1,0,0,0
187,0,¿Gano Kaurismäki alguna vez el Gran Prix de Cannes?,,ASK WHERE { <http://dbpedia.org/resource/Aki_Kaurismäki> <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Grand_Prix_(Cannes_Film_Festival)> . },,0,0,1,0,0,0
188,0,Dame todos los libros de Wiliam Goldman con más de 300 páginas.,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
        ?uri rdf:type dbo:Book .
        ?uri dbo:author res:William_Goldman .
        ?uri dbo:numberOfPages ?x .
        FILTER (?x > 300)
}",,0,0,10,0,0,0
189,0,¿Donde se encuentra el Fort Knox?,,SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/Fort_Knox> <http://dbpedia.org/property/location> ?uri . },,0,0,1,0,0,0
190,0,¿En qué estado american se encuentra Fort Knox?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	res:Fort_Knox dbp:location ?uri .
        ?uri dbo:country res:United_States .
}",,0,0,1,0,0,0
191,0,¿Dónde está enterrado Syngman Rhee?,,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Syngman_Rhee> <http://dbpedia.org/ontology/restingPlace> ?uri . } ,,0,0,3,0,0,0
192,0,¿Cuál es la zona horaria en San Pedro de Atacama?,,SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/San_Pedro_de_Atacama> <http://dbpedia.org/ontology/timeZone> ?uri . } ,,0,0,1,0,0,0
193,0,¿A qué estilo artístico pertenece el pinto de Los Tres Bailarines?,,SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/The_Three_Dancers> <http://dbpedia.org/ontology/author> ?person .  ?person <http://dbpedia.org/ontology/movement> ?uri . } ,,0,0,2,0,0,0
194,0,¿Qué científicos son conocidos por el proyecto Manhattan y el premio Nobel de la Paz?,,"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:knownFor res:Manhattan_Project .
        ?uri rdf:type dbo:Scientist .
        ?uri dbo:knownFor res:Nobel_Peace_Prize .
}",,0,0,0,0,0,0
195,0,Muéstrame todos los libros en la serie Fundación de Asimov,,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/series> <http://dbpedia.org/resource/Foundation_series> . } ,,0,0,12,0,0,0
196,0,Dame todas las cuidades en New Jersey que tengan más de 100000 habitantes.,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX dbp: <http://dbpedia.org/property/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri 
WHERE {
	?uri rdf:type dbo:City .
        ?uri dbo:isPartOf res:New_Jersey .
        ?uri dbp:populationTotal ?inhabitants .
        FILTER (?inhabitants > 100000) .
}",,0,0,0,0,0,0
197,0,¿Qué museo en Nueva York tiene el mayor numero de visitantes?,,SELECT DISTINCT ?uri WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Museum> .  ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/New_York_City> .  ?uri <http://dbpedia.org/ontology/numberOfVisitors> ?num . } ORDER BY DESC(?num) OFFSET 0 LIMIT 1 ,,0,0,1,0,0,0
198,0,¿Cómo de alta el la torre Yokohama Marine?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?num
WHERE {
        res:Yokohama_Marine_Tower dbo:height ?num .
}",,0,0,1,0,0,0
199,0,¿Tiene la nueve serie de Battlestar-Galactica más episodios que la anterior?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
ASK 
WHERE {
	<http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x .
	<http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y .
	FILTER (?y > ?x)
}",,0,0,1,0,0,0
200,0,¿Quién es el jugador mas jóven de dardos?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
SELECT DISTINCT ?uri
WHERE {
        ?uri rdf:type dbo:DartsPlayer .
        ?uri dbo:birthDate ?date .
}
ORDER BY DESC(?date)
OFFSET 0 LIMIT 1",,0,0,1,0,0,0
201,0.746987951807229,¿Quién desarrolló el videojuego Warcraft?,"""¿Quién es desarrollo de World of Warcraft?""","PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri 
WHERE {
	res:World_of_Warcraft dbo:developer ?uri . 
}","""select  ?o    
{
    <http://dbpedia.org/resource/World_of_Warcraft> <http://dbpedia.org/ontology/developer>  ?o .    
}""",1,0,0,1,1,1
202,0,¿Quien fue el papa que fundo la televisión Vaticana?,,"PREFIX dbo: <http://dbpedia.org/ontology/> 
PREFIX res: <http://dbpedia.org/resource/> 
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> 
SELECT ?uri 
WHERE { 
         ?uri rdf:type dbo:Pope . 
         res:Vatican_Television_Center dbo:foundedBy ?uri .
}",,0,0,0,0,0,0
203,0,¿Quién compuso la música para Harold y Maude?,,"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/>
SELECT DISTINCT ?uri 
WHERE {
	res:Harold_and_Maude dbo:musicComposer ?uri .
}",,0,0,0,0,0,0
204,0,Dame todos los miembros de la banda Prodigy.,,SELECT DISTINCT ?uri WHERE {  <http://dbpedia.org/resource/The_Prodigy> <http://dbpedia.org/ontology/bandMember> ?uri . } ,,0,0,2,0,0,0
205,0,¿Quien protagoniza peliculas españolas producidas por Benicio del Toro?,,SELECT DISTINCT ?uri WHERE { ?film <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?film <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?film <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Benicio_del_Toro> . ?film <http://dbpedia.org/ontology/starring> ?uri . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> . } ,,0,0,1,0,0,0
206,0,¿Qué subsidiario de TUI Travel vuela en Glasgow y en Dublin?,,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/TUI_Travel> <http://dbpedia.org/ontology/subsidiary> ?uri .  ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Glasgow_Airport> . ?uri <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Dublin_Airport> . } ,,0,0,1,0,0,0
207,0,¿En que país se sitúa la Meca?,,"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri 
WHERE {  
        res:Mecca dbo:country ?uri .
}",,0,0,1,0,0,0
208,0,¿Cuántos idiomas se hablan en Colombia?,,SELECT (COUNT(DISTINCT ?uri) as ?c) WHERE {  ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Language> .  <http://dbpedia.org/resource/Colombia> <http://dbpedia.org/ontology/language> ?uri . } ,,0,0,1,0,0,0
209,0.734177215189873,¿Cuál es el estadio más grande de España?,"""¿Quién es ciudad m�s grande de España?""",SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Spain> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,"""select  ?o    
{
    <http://dbpedia.org/resource/Spain> <http://dbpedia.org/ontology/largestCity>  ?o .   ?o <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  <http://dbpedia.org/ontology/City> .    
}""",0,1,1,0,0,0
210,0,¿Qué surfistas profesionales nacieron en las Filipinas?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
SELECT DISTINCT ?uri
WHERE {
	?uri dbo:occupation res:Actor .
	?uri dbo:birthPlace res:Philippines .
}",,0,0,238,0,0,0
211,0,¿Cuáles son los condados de Monarquía constitucional?,,SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/governmentType> <http://dbpedia.org/resource/Constitutional_monarchy> . },,0,0,141,0,0,0
212,0,¿La Coca Cola es una bebida?,,"PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX res: <http://dbpedia.org/resource/>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
ASK 
WHERE {
        res:Cola rdf:type dbo:Beverage .
}",,0,0,1,0,0,0
213,0,¿Cuándo murió la princesa Diana?,,SELECT DISTINCT ?d WHERE { <http://dbpedia.org/resource/Elisabeth_of_Saxony> <http://dbpedia.org/ontology/deathDate> ?d . },,0,0,1,0,0,0
214,0,¿Dónde en Francia se produce el vino espumoso?,,"PREFIX res: <http://dbpedia.org/resource/>
PREFIX dbo: <http://dbpedia.org/ontology/> 
SELECT DISTINCT ?uri
WHERE {
        ?uri dbo:wineProduced res:Sparkling_wine .
        ?uri dbo:location res:France .
}",,0,0,1,0,0,0
,,,,,,17,441,905,0.037117902,0.018438177,0.02463768
