id,question,sparql,answer,answer,frame
5416,Qual era l'editor di La falsa pista?,select  ?o    {    <http://dbpedia.org/resource/Sidetracked_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5417,Qual è l'editor di La falsa pista?,select  ?o    {    <http://dbpedia.org/resource/Sidetracked_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5418,Qual era l'editor di Eros e civiltà?,select  ?o    {    <http://dbpedia.org/resource/Eros_and_Civilization> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5419,Qual è l'editor di Eros e civiltà?,select  ?o    {    <http://dbpedia.org/resource/Eros_and_Civilization> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5420,Qual era l'editor di La vita e il tempo di Michael K?,select  ?o    {    <http://dbpedia.org/resource/Life_&_Times_of_Michael_K> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5421,Qual è l'editor di La vita e il tempo di Michael K?,select  ?o    {    <http://dbpedia.org/resource/Life_&_Times_of_Michael_K> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5422,Qual era l'editor di Un gioco da bambini?,select  ?o    {    <http://dbpedia.org/resource/Running_Wild_(novella)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5423,Qual è l'editor di Un gioco da bambini?,select  ?o    {    <http://dbpedia.org/resource/Running_Wild_(novella)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5424,Qual era l'editor di L'animale morente?,select  ?o    {    <http://dbpedia.org/resource/The_Dying_Animal> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5425,Qual è l'editor di L'animale morente?,select  ?o    {    <http://dbpedia.org/resource/The_Dying_Animal> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5426,Qual era l'editor di Lady Roxana?,select  ?o    {    <http://dbpedia.org/resource/Roxana:_The_Fortunate_Mistress> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5427,Qual è l'editor di Lady Roxana?,select  ?o    {    <http://dbpedia.org/resource/Roxana:_The_Fortunate_Mistress> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5428,Qual era l'editor di La marcia di Radetzky?,select  ?o    {    <http://dbpedia.org/resource/Radetzky_March_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5429,Qual è l'editor di La marcia di Radetzky?,select  ?o    {    <http://dbpedia.org/resource/Radetzky_March_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5430,Qual era l'editor di Uno nessuno e centomila?,"select  ?o    {    <http://dbpedia.org/resource/One,_No_One_and_One_Hundred_Thousand> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
5431,Qual è l'editor di Uno nessuno e centomila?,"select  ?o    {    <http://dbpedia.org/resource/One,_No_One_and_One_Hundred_Thousand> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
5432,Qual era l'editor di Le scarpette rosse?,select  ?o    {    <http://dbpedia.org/resource/The_Red_Shoes_(fairy_tale)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5433,Qual è l'editor di Le scarpette rosse?,select  ?o    {    <http://dbpedia.org/resource/The_Red_Shoes_(fairy_tale)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5434,Qual era l'editor di L'esclusa?,select  ?o    {    <http://dbpedia.org/resource/L'Esclusa> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5435,Qual è l'editor di L'esclusa?,select  ?o    {    <http://dbpedia.org/resource/L'Esclusa> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5436,Qual era l'editor di La porta dell'infinito?,select  ?o    {    <http://dbpedia.org/resource/Gateway_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5437,Qual è l'editor di La porta dell'infinito?,select  ?o    {    <http://dbpedia.org/resource/Gateway_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5438,Qual era l'editor di La rosa quantica?,select  ?o    {    <http://dbpedia.org/resource/The_Quantum_Rose> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5439,Qual è l'editor di La rosa quantica?,select  ?o    {    <http://dbpedia.org/resource/The_Quantum_Rose> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5440,Qual era l'editor di Il ritorno dei coniglietti suicidi?,select  ?o    {    <http://dbpedia.org/resource/Return_of_the_Bunny_Suicides> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5441,Qual è l'editor di Il ritorno dei coniglietti suicidi?,select  ?o    {    <http://dbpedia.org/resource/Return_of_the_Bunny_Suicides> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5442,Qual era l'editor di MEG romanzo?,select  ?o    {    <http://dbpedia.org/resource/Meg:_A_Novel_of_Deep_Terror> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5443,Qual è l'editor di MEG romanzo?,select  ?o    {    <http://dbpedia.org/resource/Meg:_A_Novel_of_Deep_Terror> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5444,Qual era l'editor di La via delle stelle James Tiptree Jr.?,select  ?o    {    <http://dbpedia.org/resource/Up_the_Walls_of_the_World> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5445,Qual è l'editor di La via delle stelle James Tiptree Jr.?,select  ?o    {    <http://dbpedia.org/resource/Up_the_Walls_of_the_World> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5446,Qual era l'editor di The China Study?,select  ?o    {    <http://dbpedia.org/resource/The_China_Study> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5447,Qual è l'editor di The China Study?,select  ?o    {    <http://dbpedia.org/resource/The_China_Study> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5448,Qual era l'editor di Il treno d'Istanbul?,select  ?o    {    <http://dbpedia.org/resource/Stamboul_Train> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5449,Qual è l'editor di Il treno d'Istanbul?,select  ?o    {    <http://dbpedia.org/resource/Stamboul_Train> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5450,Qual era l'editor di Fuori dal guscio?,select  ?o    {    <http://dbpedia.org/resource/Out_of_the_Shelter> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5451,Qual è l'editor di Fuori dal guscio?,select  ?o    {    <http://dbpedia.org/resource/Out_of_the_Shelter> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5452,Qual era l'editor di L'ombra del vento?,select  ?o    {    <http://dbpedia.org/resource/The_Shadow_of_the_Wind> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5453,Qual è l'editor di L'ombra del vento?,select  ?o    {    <http://dbpedia.org/resource/The_Shadow_of_the_Wind> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5454,Qual era l'editor di Adolphe romanzo?,select  ?o    {    <http://dbpedia.org/resource/Adolphe> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5455,Qual è l'editor di Adolphe romanzo?,select  ?o    {    <http://dbpedia.org/resource/Adolphe> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5456,Qual era l'editor di Il serpente dell'oblio?,select  ?o    {    <http://dbpedia.org/resource/Dreamsnake> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5457,Qual è l'editor di Il serpente dell'oblio?,select  ?o    {    <http://dbpedia.org/resource/Dreamsnake> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5458,Qual era l'editor di The Hollywood Hall of Shame?,select  ?o    {    <http://dbpedia.org/resource/The_Hollywood_Hall_of_Shame> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5459,Qual è l'editor di The Hollywood Hall of Shame?,select  ?o    {    <http://dbpedia.org/resource/The_Hollywood_Hall_of_Shame> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5460,Qual era l'editor di Il turno?,select  ?o    {    <http://dbpedia.org/resource/The_Turn_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5461,Qual è l'editor di Il turno?,select  ?o    {    <http://dbpedia.org/resource/The_Turn_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5462,Qual era l'editor di Canto di pietra?,select  ?o    {    <http://dbpedia.org/resource/A_Song_of_Stone> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5463,Qual è l'editor di Canto di pietra?,select  ?o    {    <http://dbpedia.org/resource/A_Song_of_Stone> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5464,Qual era l'editor di In tre contro il delitto?,select  ?o    {    <http://dbpedia.org/resource/The_Regatta_Mystery> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5465,Qual è l'editor di In tre contro il delitto?,select  ?o    {    <http://dbpedia.org/resource/The_Regatta_Mystery> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5466,Qual era l'editor di Oggetto amoroso non identificato?,select  ?o    {    <http://dbpedia.org/resource/As_She_Climbed_Across_the_Table> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5467,Qual è l'editor di Oggetto amoroso non identificato?,select  ?o    {    <http://dbpedia.org/resource/As_She_Climbed_Across_the_Table> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5468,Qual era l'editor di Terre al crepuscolo?,select  ?o    {    <http://dbpedia.org/resource/Dusklands> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5469,Qual è l'editor di Terre al crepuscolo?,select  ?o    {    <http://dbpedia.org/resource/Dusklands> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5470,Qual era l'editor di La regenta?,select  ?o    {    <http://dbpedia.org/resource/La_regenta> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5471,Qual è l'editor di La regenta?,select  ?o    {    <http://dbpedia.org/resource/La_regenta> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5472,Qual era l'editor di L'invenzione di Morel romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Invention_of_Morel> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5473,Qual è l'editor di L'invenzione di Morel romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Invention_of_Morel> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5474,Qual era l'editor di Jacques il fatalista e il suo padrone?,select  ?o    {    <http://dbpedia.org/resource/Jacques_the_Fatalist> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5475,Qual è l'editor di Jacques il fatalista e il suo padrone?,select  ?o    {    <http://dbpedia.org/resource/Jacques_the_Fatalist> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5476,Qual era l'editor di Il bacillo rubato e altri casi?,select  ?o    {    <http://dbpedia.org/resource/The_Stolen_Bacillus_and_Other_Incidents> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5477,Qual è l'editor di Il bacillo rubato e altri casi?,select  ?o    {    <http://dbpedia.org/resource/The_Stolen_Bacillus_and_Other_Incidents> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5478,Qual era l'editor di Notti al circo?,select  ?o    {    <http://dbpedia.org/resource/Nights_at_the_Circus> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5479,Qual è l'editor di Notti al circo?,select  ?o    {    <http://dbpedia.org/resource/Nights_at_the_Circus> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5480,Qual era l'editor di Hayom Yom?,select  ?o    {    <http://dbpedia.org/resource/Hayom_Yom> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5481,Qual è l'editor di Hayom Yom?,select  ?o    {    <http://dbpedia.org/resource/Hayom_Yom> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5482,Qual era l'editor di Etidorhpa?,select  ?o    {    <http://dbpedia.org/resource/Etidorhpa> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5483,Qual è l'editor di Etidorhpa?,select  ?o    {    <http://dbpedia.org/resource/Etidorhpa> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5484,Qual era l'editor di L'orma del gigante Edgar Wallace?,select  ?o    {    <http://dbpedia.org/resource/The_Big_Foot> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5485,Qual è l'editor di L'orma del gigante Edgar Wallace?,select  ?o    {    <http://dbpedia.org/resource/The_Big_Foot> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5486,Qual era l'editor di Zio Fred in primavera?,select  ?o    {    <http://dbpedia.org/resource/Uncle_Fred_in_the_Springtime> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5487,Qual è l'editor di Zio Fred in primavera?,select  ?o    {    <http://dbpedia.org/resource/Uncle_Fred_in_the_Springtime> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5488,Qual era l'editor di Al di là del principio di piacere?,select  ?o    {    <http://dbpedia.org/resource/Beyond_the_Pleasure_Principle> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5489,Qual è l'editor di Al di là del principio di piacere?,select  ?o    {    <http://dbpedia.org/resource/Beyond_the_Pleasure_Principle> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5490,Qual era l'editor di The Lexicon of Comicana?,select  ?o    {    <http://dbpedia.org/resource/The_Lexicon_of_Comicana> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5491,Qual è l'editor di The Lexicon of Comicana?,select  ?o    {    <http://dbpedia.org/resource/The_Lexicon_of_Comicana> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5492,Qual era l'editor di E le stelle stanno a guardare romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Stars_Look_Down> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5493,Qual è l'editor di E le stelle stanno a guardare romanzo?,select  ?o    {    <http://dbpedia.org/resource/The_Stars_Look_Down> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5494,Qual era l'editor di Da qui all'eternità romanzo?,select  ?o    {    <http://dbpedia.org/resource/From_Here_to_Eternity_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5495,Qual è l'editor di Da qui all'eternità romanzo?,select  ?o    {    <http://dbpedia.org/resource/From_Here_to_Eternity_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5496,Qual era l'editor di La legge e la signora?,select  ?o    {    <http://dbpedia.org/resource/The_Law_and_the_Lady> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5497,Qual è l'editor di La legge e la signora?,select  ?o    {    <http://dbpedia.org/resource/The_Law_and_the_Lady> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5498,Qual era l'editor di La difesa di Lužin?,select  ?o    {    <http://dbpedia.org/resource/The_Defense> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5499,Qual è l'editor di La difesa di Lužin?,select  ?o    {    <http://dbpedia.org/resource/The_Defense> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5500,Qual era l'editor di Il punto di svolta?,select  ?o    {    <http://dbpedia.org/resource/The_Turning_Point_(book)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5501,Qual è l'editor di Il punto di svolta?,select  ?o    {    <http://dbpedia.org/resource/The_Turning_Point_(book)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5502,Qual era l'editor di Barabba romanzo?,select  ?o    {    <http://dbpedia.org/resource/Barabbas_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5503,Qual è l'editor di Barabba romanzo?,select  ?o    {    <http://dbpedia.org/resource/Barabbas_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5504,Qual era l'editor di Se questo è un uomo?,select  ?o    {    <http://dbpedia.org/resource/If_This_Is_a_Man> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5505,Qual è l'editor di Se questo è un uomo?,select  ?o    {    <http://dbpedia.org/resource/If_This_Is_a_Man> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5506,Qual era l'editor di Il trono e la stirpe?,select  ?o    {    <http://dbpedia.org/resource/Kushiel's_Scion> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5507,Qual è l'editor di Il trono e la stirpe?,select  ?o    {    <http://dbpedia.org/resource/Kushiel's_Scion> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5508,Qual era l'editor di Un nido di nobili?,select  ?o    {    <http://dbpedia.org/resource/Home_of_the_Gentry> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5509,Qual è l'editor di Un nido di nobili?,select  ?o    {    <http://dbpedia.org/resource/Home_of_the_Gentry> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5510,Qual era l'editor di Ladra romanzo?,select  ?o    {    <http://dbpedia.org/resource/Fingersmith_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5511,Qual è l'editor di Ladra romanzo?,select  ?o    {    <http://dbpedia.org/resource/Fingersmith_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5512,Qual era l'editor di Computer Lib/Dream Machines?,select  ?o    {    <http://dbpedia.org/resource/Computer_Lib/Dream_Machines> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5513,Qual è l'editor di Computer Lib/Dream Machines?,select  ?o    {    <http://dbpedia.org/resource/Computer_Lib/Dream_Machines> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5514,Qual era l'editor di Il circo degli orrori romanzo?,select  ?o    {    <http://dbpedia.org/resource/Cirque_du_Freak> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5515,Qual è l'editor di Il circo degli orrori romanzo?,select  ?o    {    <http://dbpedia.org/resource/Cirque_du_Freak> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5516,Qual era l'editor di Sacrificio di sangue?,select  ?o    {    <http://dbpedia.org/resource/Bec_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5517,Qual è l'editor di Sacrificio di sangue?,select  ?o    {    <http://dbpedia.org/resource/Bec_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5518,Qual era l'editor di La fuggitiva romanzo?,select  ?o    {    <http://dbpedia.org/resource/Albertine_disparue> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5519,Qual è l'editor di La fuggitiva romanzo?,select  ?o    {    <http://dbpedia.org/resource/Albertine_disparue> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5520,Qual era l'editor di Il breve regno di Pipino IV?,select  ?o    {    <http://dbpedia.org/resource/The_Short_Reign_of_Pippin_IV> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5521,Qual è l'editor di Il breve regno di Pipino IV?,select  ?o    {    <http://dbpedia.org/resource/The_Short_Reign_of_Pippin_IV> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5522,Qual era l'editor di La scuola dei desideri?,select  ?o    {    <http://dbpedia.org/resource/Gentlemen_&_Players> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5523,Qual è l'editor di La scuola dei desideri?,select  ?o    {    <http://dbpedia.org/resource/Gentlemen_&_Players> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5524,Qual era l'editor di Fire from Heaven?,select  ?o    {    <http://dbpedia.org/resource/Fire_from_Heaven> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5525,Qual è l'editor di Fire from Heaven?,select  ?o    {    <http://dbpedia.org/resource/Fire_from_Heaven> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5526,Qual era l'editor di Il suono della montagna?,select  ?o    {    <http://dbpedia.org/resource/The_Sound_of_the_Mountain> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5527,Qual è l'editor di Il suono della montagna?,select  ?o    {    <http://dbpedia.org/resource/The_Sound_of_the_Mountain> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5528,Qual era l'editor di Bellezza e tristezza?,select  ?o    {    <http://dbpedia.org/resource/Beauty_and_Sadness_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5529,Qual è l'editor di Bellezza e tristezza?,select  ?o    {    <http://dbpedia.org/resource/Beauty_and_Sadness_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5530,Qual era l'editor di Nadja Breton?,select  ?o    {    <http://dbpedia.org/resource/Nadja_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5531,Qual è l'editor di Nadja Breton?,select  ?o    {    <http://dbpedia.org/resource/Nadja_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5532,Qual era l'editor di Il segreto di Hitler?,select  ?o    {    <http://dbpedia.org/resource/The_Hidden_Hitler> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5533,Qual è l'editor di Il segreto di Hitler?,select  ?o    {    <http://dbpedia.org/resource/The_Hidden_Hitler> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5534,Qual era l'editor di La setta delle tenebre romanzo?,select  ?o    {    <http://dbpedia.org/resource/Allies_of_the_Night> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5535,Qual è l'editor di La setta delle tenebre romanzo?,select  ?o    {    <http://dbpedia.org/resource/Allies_of_the_Night> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5536,Qual era l'editor di Mille gru?,select  ?o    {    <http://dbpedia.org/resource/Thousand_Cranes> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5537,Qual è l'editor di Mille gru?,select  ?o    {    <http://dbpedia.org/resource/Thousand_Cranes> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5538,Qual era l'editor di L'eredità sotto chiave?,select  ?o    {    <http://dbpedia.org/resource/Frozen_Assets_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5539,Qual è l'editor di L'eredità sotto chiave?,select  ?o    {    <http://dbpedia.org/resource/Frozen_Assets_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5540,Qual era l'editor di Il pellicano di Blandings?,select  ?o    {    <http://dbpedia.org/resource/A_Pelican_at_Blandings> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5541,Qual è l'editor di Il pellicano di Blandings?,select  ?o    {    <http://dbpedia.org/resource/A_Pelican_at_Blandings> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5542,Qual era l'editor di Un artista del mondo fluttuante?,select  ?o    {    <http://dbpedia.org/resource/An_Artist_of_the_Floating_World> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5543,Qual è l'editor di Un artista del mondo fluttuante?,select  ?o    {    <http://dbpedia.org/resource/An_Artist_of_the_Floating_World> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5544,Qual era l'editor di Il risveglio del dormiente?,select  ?o    {    <http://dbpedia.org/resource/The_Sleeper_Awakes> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5545,Qual è l'editor di Il risveglio del dormiente?,select  ?o    {    <http://dbpedia.org/resource/The_Sleeper_Awakes> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5546,Qual era l'editor di I guardiani del giorno?,select  ?o    {    <http://dbpedia.org/resource/Day_Watch_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5547,Qual è l'editor di I guardiani del giorno?,select  ?o    {    <http://dbpedia.org/resource/Day_Watch_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5548,Qual era l'editor di Teleny?,"select  ?o    {    <http://dbpedia.org/resource/Teleny,_or_The_Reverse_of_the_Medal> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
5549,Qual è l'editor di Teleny?,"select  ?o    {    <http://dbpedia.org/resource/Teleny,_or_The_Reverse_of_the_Medal> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
5550,Qual era l'editor di Flush vita di un cane?,select  ?o    {    <http://dbpedia.org/resource/Flush:_A_Biography> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5551,Qual è l'editor di Flush vita di un cane?,select  ?o    {    <http://dbpedia.org/resource/Flush:_A_Biography> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5552,Qual era l'editor di Chiedi alla polvere?,select  ?o    {    <http://dbpedia.org/resource/Ask_the_Dust> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5553,Qual è l'editor di Chiedi alla polvere?,select  ?o    {    <http://dbpedia.org/resource/Ask_the_Dust> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5554,Qual era l'editor di Nord contro Sud?,"select  ?o    {    <http://dbpedia.org/resource/Texar's_Revenge,_or,_North_Against_South> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
5555,Qual è l'editor di Nord contro Sud?,"select  ?o    {    <http://dbpedia.org/resource/Texar's_Revenge,_or,_North_Against_South> <http://dbpedia.org/ontology/editor>  ?o    }",,no answer found,NPP
5556,Qual era l'editor di Discorso sulle scienze e le arti?,select  ?o    {    <http://dbpedia.org/resource/Discourse_on_the_Arts_and_Sciences> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5557,Qual è l'editor di Discorso sulle scienze e le arti?,select  ?o    {    <http://dbpedia.org/resource/Discourse_on_the_Arts_and_Sciences> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5558,Qual era l'editor di Annali di bambù?,select  ?o    {    <http://dbpedia.org/resource/Bamboo_Annals> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5559,Qual è l'editor di Annali di bambù?,select  ?o    {    <http://dbpedia.org/resource/Bamboo_Annals> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5560,Qual era l'editor di Confessioni di una maschera?,select  ?o    {    <http://dbpedia.org/resource/Confessions_of_a_Mask> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5561,Qual è l'editor di Confessioni di una maschera?,select  ?o    {    <http://dbpedia.org/resource/Confessions_of_a_Mask> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5562,Qual era l'editor di Murphy romanzo?,select  ?o    {    <http://dbpedia.org/resource/Murphy_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5563,Qual è l'editor di Murphy romanzo?,select  ?o    {    <http://dbpedia.org/resource/Murphy_(novel)> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5564,Qual era l'editor di Il lago delle anime dannate?,select  ?o    {    <http://dbpedia.org/resource/The_Lake_of_Souls> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
5565,Qual è l'editor di Il lago delle anime dannate?,select  ?o    {    <http://dbpedia.org/resource/The_Lake_of_Souls> <http://dbpedia.org/ontology/editor>  ?o    },,no answer found,NPP
